SiteNumber,IslandCode,IslandName,SiteCode,SiteName,SurveyYear,CommonName,ScientificName,ReserveStatus,Reference,Mean_Density
6,SC,Santa Cruz Island,GI,Gull Island South,2010,"garibaldi, adult",Hypsypops rubicundus,Inside,FALSE,0
6,SC,Santa Cruz Island,GI,Gull Island South,2010,"garibaldi, juvenile",Hypsypops rubicundus,Inside,FALSE,0
6,SC,Santa Cruz Island,GI,Gull Island South,2010,"kelp bass, adult",Paralabrax clathratus,Inside,FALSE,0
6,SC,Santa Cruz Island,GI,Gull Island South,2010,"kelp bass, juvenile",Paralabrax clathratus,Inside,FALSE,0
6,SC,Santa Cruz Island,GI,Gull Island South,2010,"kelp rockfish, adult",Sebastes atrovirens,Inside,FALSE,0.005
6,SC,Santa Cruz Island,GI,Gull Island South,2010,"kelp rockfish, juvenile",Sebastes atrovirens,Inside,FALSE,0
6,SC,Santa Cruz Island,GI,Gull Island South,2010,"olive rockfish, adult",Sebastes serranoides,Inside,FALSE,0.0033
6,SC,Santa Cruz Island,GI,Gull Island South,2010,"olive rockfish, juvenile",Sebastes serranoides,Inside,FALSE,0.0017
6,SC,Santa Cruz Island,GI,Gull Island South,2010,"opaleye, adult",Girella nigricans,Inside,FALSE,0
6,SC,Santa Cruz Island,GI,Gull Island South,2010,"opaleye, juvenile",Girella nigricans,Inside,FALSE,0
6,SC,Santa Cruz Island,GI,Gull Island South,2010,"pile perch, adult",Rhacochilus vacca,Inside,FALSE,0.0033
6,SC,Santa Cruz Island,GI,Gull Island South,2010,"pile perch, juvenile",Rhacochilus vacca,Inside,FALSE,0
6,SC,Santa Cruz Island,GI,Gull Island South,2010,"rock wrasse, female",Halichoeres semicinctus,Inside,FALSE,0
6,SC,Santa Cruz Island,GI,Gull Island South,2010,"rock wrasse, male",Halichoeres semicinctus,Inside,FALSE,0
6,SC,Santa Cruz Island,GI,Gull Island South,2010,"senorita, adult",Oxyjulis californica,Inside,FALSE,0
6,SC,Santa Cruz Island,GI,Gull Island South,2010,"senorita, juvenile",Oxyjulis californica,Inside,FALSE,0
6,SC,Santa Cruz Island,GI,Gull Island South,2010,"striped surfperch, adult",Embiotoca lateralis,Inside,FALSE,0.0017
6,SC,Santa Cruz Island,GI,Gull Island South,2010,"striped surfperch, juvenile",Embiotoca lateralis,Inside,FALSE,0.0017
6,SC,Santa Cruz Island,GI,Gull Island South,2011,"black surfperch, adult",Embiotoca jacksoni,Inside,FALSE,0.0033
6,SC,Santa Cruz Island,GI,Gull Island South,2011,"black surfperch, juvenile",Embiotoca jacksoni,Inside,FALSE,0.01
6,SC,Santa Cruz Island,GI,Gull Island South,2011,"blacksmith, adult",Chromis punctipinnis,Inside,FALSE,0.0017
6,SC,Santa Cruz Island,GI,Gull Island South,2011,"blacksmith, juvenile",Chromis punctipinnis,Inside,FALSE,0
6,SC,Santa Cruz Island,GI,Gull Island South,2011,"blue rockfish, adult",Sebastes mystinus,Inside,FALSE,0.0017
6,SC,Santa Cruz Island,GI,Gull Island South,2011,"blue rockfish, juvenile",Sebastes mystinus,Inside,FALSE,0.0017
6,SC,Santa Cruz Island,GI,Gull Island South,2011,"California sheephead, female",Semicossyphus pulcher,Inside,FALSE,0.0167
6,SC,Santa Cruz Island,GI,Gull Island South,2011,"California sheephead, juvenile",Semicossyphus pulcher,Inside,FALSE,0
6,SC,Santa Cruz Island,GI,Gull Island South,2011,"California sheephead, male",Semicossyphus pulcher,Inside,FALSE,0.0033
6,SC,Santa Cruz Island,GI,Gull Island South,2011,"garibaldi, adult",Hypsypops rubicundus,Inside,FALSE,0
6,SC,Santa Cruz Island,GI,Gull Island South,2011,"garibaldi, juvenile",Hypsypops rubicundus,Inside,FALSE,0
6,SC,Santa Cruz Island,GI,Gull Island South,2011,"kelp bass, adult",Paralabrax clathratus,Inside,FALSE,0
6,SC,Santa Cruz Island,GI,Gull Island South,2011,"kelp bass, juvenile",Paralabrax clathratus,Inside,FALSE,0
6,SC,Santa Cruz Island,GI,Gull Island South,2011,"kelp rockfish, adult",Sebastes atrovirens,Inside,FALSE,0.0083
6,SC,Santa Cruz Island,GI,Gull Island South,2011,"kelp rockfish, juvenile",Sebastes atrovirens,Inside,FALSE,0
6,SC,Santa Cruz Island,GI,Gull Island South,2011,"olive rockfish, adult",Sebastes serranoides,Inside,FALSE,0.0033
6,SC,Santa Cruz Island,GI,Gull Island South,2011,"olive rockfish, juvenile",Sebastes serranoides,Inside,FALSE,0
6,SC,Santa Cruz Island,GI,Gull Island South,2011,"opaleye, adult",Girella nigricans,Inside,FALSE,0
6,SC,Santa Cruz Island,GI,Gull Island South,2011,"opaleye, juvenile",Girella nigricans,Inside,FALSE,0
6,SC,Santa Cruz Island,GI,Gull Island South,2011,"pile perch, adult",Rhacochilus vacca,Inside,FALSE,0
6,SC,Santa Cruz Island,GI,Gull Island South,2011,"pile perch, juvenile",Rhacochilus vacca,Inside,FALSE,0.0017
6,SC,Santa Cruz Island,GI,Gull Island South,2011,"rock wrasse, female",Halichoeres semicinctus,Inside,FALSE,0
6,SC,Santa Cruz Island,GI,Gull Island South,2011,"rock wrasse, male",Halichoeres semicinctus,Inside,FALSE,0
6,SC,Santa Cruz Island,GI,Gull Island South,2011,"senorita, adult",Oxyjulis californica,Inside,FALSE,0
6,SC,Santa Cruz Island,GI,Gull Island South,2011,"senorita, juvenile",Oxyjulis californica,Inside,FALSE,0
6,SC,Santa Cruz Island,GI,Gull Island South,2011,"striped surfperch, adult",Embiotoca lateralis,Inside,FALSE,0
6,SC,Santa Cruz Island,GI,Gull Island South,2011,"striped surfperch, juvenile",Embiotoca lateralis,Inside,FALSE,0.0033
6,SC,Santa Cruz Island,GI,Gull Island South,2012,"black surfperch, adult",Embiotoca jacksoni,Inside,FALSE,0
6,SC,Santa Cruz Island,GI,Gull Island South,2012,"black surfperch, juvenile",Embiotoca jacksoni,Inside,FALSE,0
6,SC,Santa Cruz Island,GI,Gull Island South,2012,"blacksmith, adult",Chromis punctipinnis,Inside,FALSE,0
6,SC,Santa Cruz Island,GI,Gull Island South,2012,"blacksmith, juvenile",Chromis punctipinnis,Inside,FALSE,0
6,SC,Santa Cruz Island,GI,Gull Island South,2012,"blue rockfish, adult",Sebastes mystinus,Inside,FALSE,0.0033
6,SC,Santa Cruz Island,GI,Gull Island South,2012,"blue rockfish, juvenile",Sebastes mystinus,Inside,FALSE,0.2817
6,SC,Santa Cruz Island,GI,Gull Island South,2012,"California sheephead, female",Semicossyphus pulcher,Inside,FALSE,0.0117
6,SC,Santa Cruz Island,GI,Gull Island South,2012,"California sheephead, juvenile",Semicossyphus pulcher,Inside,FALSE,0.0017
6,SC,Santa Cruz Island,GI,Gull Island South,2012,"California sheephead, male",Semicossyphus pulcher,Inside,FALSE,0
6,SC,Santa Cruz Island,GI,Gull Island South,2012,"garibaldi, adult",Hypsypops rubicundus,Inside,FALSE,0
6,SC,Santa Cruz Island,GI,Gull Island South,2012,"garibaldi, juvenile",Hypsypops rubicundus,Inside,FALSE,0
6,SC,Santa Cruz Island,GI,Gull Island South,2012,"kelp bass, adult",Paralabrax clathratus,Inside,FALSE,0
6,SC,Santa Cruz Island,GI,Gull Island South,2012,"kelp bass, juvenile",Paralabrax clathratus,Inside,FALSE,0
6,SC,Santa Cruz Island,GI,Gull Island South,2012,"kelp rockfish, adult",Sebastes atrovirens,Inside,FALSE,0.01
6,SC,Santa Cruz Island,GI,Gull Island South,2012,"kelp rockfish, juvenile",Sebastes atrovirens,Inside,FALSE,0
6,SC,Santa Cruz Island,GI,Gull Island South,2012,"olive rockfish, adult",Sebastes serranoides,Inside,FALSE,0.0017
6,SC,Santa Cruz Island,GI,Gull Island South,2012,"olive rockfish, juvenile",Sebastes serranoides,Inside,FALSE,0
6,SC,Santa Cruz Island,GI,Gull Island South,2012,"opaleye, adult",Girella nigricans,Inside,FALSE,0
6,SC,Santa Cruz Island,GI,Gull Island South,2012,"opaleye, juvenile",Girella nigricans,Inside,FALSE,0
6,SC,Santa Cruz Island,GI,Gull Island South,2012,"pile perch, adult",Rhacochilus vacca,Inside,FALSE,0
6,SC,Santa Cruz Island,GI,Gull Island South,2012,"pile perch, juvenile",Rhacochilus vacca,Inside,FALSE,0
6,SC,Santa Cruz Island,GI,Gull Island South,2012,"rock wrasse, female",Halichoeres semicinctus,Inside,FALSE,0
6,SC,Santa Cruz Island,GI,Gull Island South,2012,"rock wrasse, male",Halichoeres semicinctus,Inside,FALSE,0
6,SC,Santa Cruz Island,GI,Gull Island South,2012,"senorita, adult",Oxyjulis californica,Inside,FALSE,0
6,SC,Santa Cruz Island,GI,Gull Island South,2012,"senorita, juvenile",Oxyjulis californica,Inside,FALSE,0
6,SC,Santa Cruz Island,GI,Gull Island South,2012,"striped surfperch, adult",Embiotoca lateralis,Inside,FALSE,0.0017
6,SC,Santa Cruz Island,GI,Gull Island South,2012,"striped surfperch, juvenile",Embiotoca lateralis,Inside,FALSE,0
6,SC,Santa Cruz Island,GI,Gull Island South,2013,"black surfperch, adult",Embiotoca jacksoni,Inside,FALSE,0
6,SC,Santa Cruz Island,GI,Gull Island South,2013,"black surfperch, juvenile",Embiotoca jacksoni,Inside,FALSE,0
6,SC,Santa Cruz Island,GI,Gull Island South,2013,"blacksmith, adult",Chromis punctipinnis,Inside,FALSE,0.0417
6,SC,Santa Cruz Island,GI,Gull Island South,2013,"blacksmith, juvenile",Chromis punctipinnis,Inside,FALSE,0
6,SC,Santa Cruz Island,GI,Gull Island South,2013,"blue rockfish, adult",Sebastes mystinus,Inside,FALSE,0.005
6,SC,Santa Cruz Island,GI,Gull Island South,2013,"blue rockfish, juvenile",Sebastes mystinus,Inside,FALSE,0.57
6,SC,Santa Cruz Island,GI,Gull Island South,2013,"California sheephead, female",Semicossyphus pulcher,Inside,FALSE,0.015
6,SC,Santa Cruz Island,GI,Gull Island South,2013,"California sheephead, juvenile",Semicossyphus pulcher,Inside,FALSE,0
6,SC,Santa Cruz Island,GI,Gull Island South,2013,"California sheephead, male",Semicossyphus pulcher,Inside,FALSE,0.0033
6,SC,Santa Cruz Island,GI,Gull Island South,2013,"garibaldi, adult",Hypsypops rubicundus,Inside,FALSE,0
6,SC,Santa Cruz Island,GI,Gull Island South,2013,"garibaldi, juvenile",Hypsypops rubicundus,Inside,FALSE,0
6,SC,Santa Cruz Island,GI,Gull Island South,2013,"kelp bass, adult",Paralabrax clathratus,Inside,FALSE,0
6,SC,Santa Cruz Island,GI,Gull Island South,2013,"kelp bass, juvenile",Paralabrax clathratus,Inside,FALSE,0
6,SC,Santa Cruz Island,GI,Gull Island South,2013,"kelp rockfish, adult",Sebastes atrovirens,Inside,FALSE,0.0067
6,SC,Santa Cruz Island,GI,Gull Island South,2013,"kelp rockfish, juvenile",Sebastes atrovirens,Inside,FALSE,0
6,SC,Santa Cruz Island,GI,Gull Island South,2013,"olive rockfish, adult",Sebastes serranoides,Inside,FALSE,0
6,SC,Santa Cruz Island,GI,Gull Island South,2013,"olive rockfish, juvenile",Sebastes serranoides,Inside,FALSE,0.0167
6,SC,Santa Cruz Island,GI,Gull Island South,2013,"opaleye, adult",Girella nigricans,Inside,FALSE,0
6,SC,Santa Cruz Island,GI,Gull Island South,2013,"opaleye, juvenile",Girella nigricans,Inside,FALSE,0
6,SC,Santa Cruz Island,GI,Gull Island South,2013,"pile perch, adult",Rhacochilus vacca,Inside,FALSE,0
6,SC,Santa Cruz Island,GI,Gull Island South,2013,"pile perch, juvenile",Rhacochilus vacca,Inside,FALSE,0
6,SC,Santa Cruz Island,GI,Gull Island South,2013,"rock wrasse, female",Halichoeres semicinctus,Inside,FALSE,0
6,SC,Santa Cruz Island,GI,Gull Island South,2013,"rock wrasse, male",Halichoeres semicinctus,Inside,FALSE,0
6,SC,Santa Cruz Island,GI,Gull Island South,2013,"senorita, adult",Oxyjulis californica,Inside,FALSE,0
6,SC,Santa Cruz Island,GI,Gull Island South,2013,"senorita, juvenile",Oxyjulis californica,Inside,FALSE,0
6,SC,Santa Cruz Island,GI,Gull Island South,2013,"striped surfperch, adult",Embiotoca lateralis,Inside,FALSE,0.005
6,SC,Santa Cruz Island,GI,Gull Island South,2013,"striped surfperch, juvenile",Embiotoca lateralis,Inside,FALSE,0
6,SC,Santa Cruz Island,GI,Gull Island South,2014,"black surfperch, adult",Embiotoca jacksoni,Inside,FALSE,0
6,SC,Santa Cruz Island,GI,Gull Island South,2014,"black surfperch, juvenile",Embiotoca jacksoni,Inside,FALSE,0
6,SC,Santa Cruz Island,GI,Gull Island South,2014,"blacksmith, adult",Chromis punctipinnis,Inside,FALSE,0
6,SC,Santa Cruz Island,GI,Gull Island South,2014,"blacksmith, juvenile",Chromis punctipinnis,Inside,FALSE,0
6,SC,Santa Cruz Island,GI,Gull Island South,2014,"blue rockfish, adult",Sebastes mystinus,Inside,FALSE,0.0183
6,SC,Santa Cruz Island,GI,Gull Island South,2014,"blue rockfish, juvenile",Sebastes mystinus,Inside,FALSE,0.145
6,SC,Santa Cruz Island,GI,Gull Island South,2014,"California sheephead, female",Semicossyphus pulcher,Inside,FALSE,0.01
6,SC,Santa Cruz Island,GI,Gull Island South,2014,"California sheephead, juvenile",Semicossyphus pulcher,Inside,FALSE,0
6,SC,Santa Cruz Island,GI,Gull Island South,2014,"California sheephead, male",Semicossyphus pulcher,Inside,FALSE,0.0067
6,SC,Santa Cruz Island,GI,Gull Island South,2014,"garibaldi, adult",Hypsypops rubicundus,Inside,FALSE,0
6,SC,Santa Cruz Island,GI,Gull Island South,2014,"garibaldi, juvenile",Hypsypops rubicundus,Inside,FALSE,0
6,SC,Santa Cruz Island,GI,Gull Island South,2014,"kelp bass, adult",Paralabrax clathratus,Inside,FALSE,0
6,SC,Santa Cruz Island,GI,Gull Island South,2014,"kelp bass, juvenile",Paralabrax clathratus,Inside,FALSE,0
6,SC,Santa Cruz Island,GI,Gull Island South,2014,"kelp rockfish, adult",Sebastes atrovirens,Inside,FALSE,0.005
6,SC,Santa Cruz Island,GI,Gull Island South,2014,"kelp rockfish, juvenile",Sebastes atrovirens,Inside,FALSE,0
6,SC,Santa Cruz Island,GI,Gull Island South,2014,"olive rockfish, adult",Sebastes serranoides,Inside,FALSE,0.0017
6,SC,Santa Cruz Island,GI,Gull Island South,2014,"olive rockfish, juvenile",Sebastes serranoides,Inside,FALSE,0.0033
6,SC,Santa Cruz Island,GI,Gull Island South,2014,"opaleye, adult",Girella nigricans,Inside,FALSE,0
6,SC,Santa Cruz Island,GI,Gull Island South,2014,"opaleye, juvenile",Girella nigricans,Inside,FALSE,0
6,SC,Santa Cruz Island,GI,Gull Island South,2014,"pile perch, adult",Rhacochilus vacca,Inside,FALSE,0
6,SC,Santa Cruz Island,GI,Gull Island South,2014,"pile perch, juvenile",Rhacochilus vacca,Inside,FALSE,0.0017
6,SC,Santa Cruz Island,GI,Gull Island South,2014,"rock wrasse, female",Halichoeres semicinctus,Inside,FALSE,0
6,SC,Santa Cruz Island,GI,Gull Island South,2014,"rock wrasse, male",Halichoeres semicinctus,Inside,FALSE,0
6,SC,Santa Cruz Island,GI,Gull Island South,2014,"senorita, adult",Oxyjulis californica,Inside,FALSE,0.0017
6,SC,Santa Cruz Island,GI,Gull Island South,2014,"senorita, juvenile",Oxyjulis californica,Inside,FALSE,0
6,SC,Santa Cruz Island,GI,Gull Island South,2014,"striped surfperch, adult",Embiotoca lateralis,Inside,FALSE,0.005
6,SC,Santa Cruz Island,GI,Gull Island South,2014,"striped surfperch, juvenile",Embiotoca lateralis,Inside,FALSE,0.01
6,SC,Santa Cruz Island,GI,Gull Island South,2015,"black surfperch, adult",Embiotoca jacksoni,Inside,FALSE,0
6,SC,Santa Cruz Island,GI,Gull Island South,2015,"black surfperch, juvenile",Embiotoca jacksoni,Inside,FALSE,0
6,SC,Santa Cruz Island,GI,Gull Island South,2015,"blacksmith, adult",Chromis punctipinnis,Inside,FALSE,0.1683
6,SC,Santa Cruz Island,GI,Gull Island South,2015,"blacksmith, juvenile",Chromis punctipinnis,Inside,FALSE,0
6,SC,Santa Cruz Island,GI,Gull Island South,2015,"blue rockfish, adult",Sebastes mystinus,Inside,FALSE,0.0283
6,SC,Santa Cruz Island,GI,Gull Island South,2015,"blue rockfish, juvenile",Sebastes mystinus,Inside,FALSE,0.0617
6,SC,Santa Cruz Island,GI,Gull Island South,2015,"California sheephead, female",Semicossyphus pulcher,Inside,FALSE,0.01
6,SC,Santa Cruz Island,GI,Gull Island South,2015,"California sheephead, juvenile",Semicossyphus pulcher,Inside,FALSE,0.0283
6,SC,Santa Cruz Island,GI,Gull Island South,2015,"California sheephead, male",Semicossyphus pulcher,Inside,FALSE,0.0017
6,SC,Santa Cruz Island,GI,Gull Island South,2015,"garibaldi, adult",Hypsypops rubicundus,Inside,FALSE,0
6,SC,Santa Cruz Island,GI,Gull Island South,2015,"garibaldi, juvenile",Hypsypops rubicundus,Inside,FALSE,0
6,SC,Santa Cruz Island,GI,Gull Island South,2015,"kelp bass, adult",Paralabrax clathratus,Inside,FALSE,0
6,SC,Santa Cruz Island,GI,Gull Island South,2015,"kelp bass, juvenile",Paralabrax clathratus,Inside,FALSE,0
6,SC,Santa Cruz Island,GI,Gull Island South,2015,"kelp rockfish, adult",Sebastes atrovirens,Inside,FALSE,0.005
6,SC,Santa Cruz Island,GI,Gull Island South,2015,"kelp rockfish, juvenile",Sebastes atrovirens,Inside,FALSE,0
6,SC,Santa Cruz Island,GI,Gull Island South,2015,"olive rockfish, adult",Sebastes serranoides,Inside,FALSE,0.0033
6,SC,Santa Cruz Island,GI,Gull Island South,2015,"olive rockfish, juvenile",Sebastes serranoides,Inside,FALSE,0
6,SC,Santa Cruz Island,GI,Gull Island South,2015,"opaleye, adult",Girella nigricans,Inside,FALSE,0.0033
6,SC,Santa Cruz Island,GI,Gull Island South,2015,"opaleye, juvenile",Girella nigricans,Inside,FALSE,0
6,SC,Santa Cruz Island,GI,Gull Island South,2015,"pile perch, adult",Rhacochilus vacca,Inside,FALSE,0
6,SC,Santa Cruz Island,GI,Gull Island South,2015,"pile perch, juvenile",Rhacochilus vacca,Inside,FALSE,0
6,SC,Santa Cruz Island,GI,Gull Island South,2015,"rock wrasse, female",Halichoeres semicinctus,Inside,FALSE,0
6,SC,Santa Cruz Island,GI,Gull Island South,2015,"rock wrasse, male",Halichoeres semicinctus,Inside,FALSE,0
6,SC,Santa Cruz Island,GI,Gull Island South,2015,"senorita, adult",Oxyjulis californica,Inside,FALSE,0.0167
6,SC,Santa Cruz Island,GI,Gull Island South,2015,"senorita, juvenile",Oxyjulis californica,Inside,FALSE,0
6,SC,Santa Cruz Island,GI,Gull Island South,2015,"striped surfperch, adult",Embiotoca lateralis,Inside,FALSE,0
6,SC,Santa Cruz Island,GI,Gull Island South,2015,"striped surfperch, juvenile",Embiotoca lateralis,Inside,FALSE,0
6,SC,Santa Cruz Island,GI,Gull Island South,2016,"black surfperch, adult",Embiotoca jacksoni,Inside,FALSE,0
6,SC,Santa Cruz Island,GI,Gull Island South,2016,"black surfperch, juvenile",Embiotoca jacksoni,Inside,FALSE,0
6,SC,Santa Cruz Island,GI,Gull Island South,2016,"blacksmith, adult",Chromis punctipinnis,Inside,FALSE,0
6,SC,Santa Cruz Island,GI,Gull Island South,2016,"blacksmith, juvenile",Chromis punctipinnis,Inside,FALSE,0
6,SC,Santa Cruz Island,GI,Gull Island South,2016,"blue rockfish, adult",Sebastes mystinus,Inside,FALSE,0
6,SC,Santa Cruz Island,GI,Gull Island South,2016,"blue rockfish, juvenile",Sebastes mystinus,Inside,FALSE,0
6,SC,Santa Cruz Island,GI,Gull Island South,2016,"California sheephead, female",Semicossyphus pulcher,Inside,FALSE,0
6,SC,Santa Cruz Island,GI,Gull Island South,2016,"California sheephead, juvenile",Semicossyphus pulcher,Inside,FALSE,0
6,SC,Santa Cruz Island,GI,Gull Island South,2016,"California sheephead, male",Semicossyphus pulcher,Inside,FALSE,0
6,SC,Santa Cruz Island,GI,Gull Island South,2016,"garibaldi, adult",Hypsypops rubicundus,Inside,FALSE,0
6,SC,Santa Cruz Island,GI,Gull Island South,2016,"garibaldi, juvenile",Hypsypops rubicundus,Inside,FALSE,0
6,SC,Santa Cruz Island,GI,Gull Island South,2016,"kelp bass, adult",Paralabrax clathratus,Inside,FALSE,0
6,SC,Santa Cruz Island,GI,Gull Island South,2016,"kelp bass, juvenile",Paralabrax clathratus,Inside,FALSE,0
6,SC,Santa Cruz Island,GI,Gull Island South,2016,"kelp rockfish, adult",Sebastes atrovirens,Inside,FALSE,0.0017
6,SC,Santa Cruz Island,GI,Gull Island South,2016,"kelp rockfish, juvenile",Sebastes atrovirens,Inside,FALSE,0
6,SC,Santa Cruz Island,GI,Gull Island South,2016,"olive rockfish, adult",Sebastes serranoides,Inside,FALSE,0
6,SC,Santa Cruz Island,GI,Gull Island South,2016,"olive rockfish, juvenile",Sebastes serranoides,Inside,FALSE,0
6,SC,Santa Cruz Island,GI,Gull Island South,2016,"opaleye, adult",Girella nigricans,Inside,FALSE,0
6,SC,Santa Cruz Island,GI,Gull Island South,2016,"opaleye, juvenile",Girella nigricans,Inside,FALSE,0
6,SC,Santa Cruz Island,GI,Gull Island South,2016,"pile perch, adult",Rhacochilus vacca,Inside,FALSE,0
6,SC,Santa Cruz Island,GI,Gull Island South,2016,"pile perch, juvenile",Rhacochilus vacca,Inside,FALSE,0
6,SC,Santa Cruz Island,GI,Gull Island South,2016,"rock wrasse, female",Halichoeres semicinctus,Inside,FALSE,0
6,SC,Santa Cruz Island,GI,Gull Island South,2016,"rock wrasse, male",Halichoeres semicinctus,Inside,FALSE,0
6,SC,Santa Cruz Island,GI,Gull Island South,2016,"senorita, adult",Oxyjulis californica,Inside,FALSE,0
6,SC,Santa Cruz Island,GI,Gull Island South,2016,"senorita, juvenile",Oxyjulis californica,Inside,FALSE,0
6,SC,Santa Cruz Island,GI,Gull Island South,2016,"striped surfperch, adult",Embiotoca lateralis,Inside,FALSE,0
6,SC,Santa Cruz Island,GI,Gull Island South,2016,"striped surfperch, juvenile",Embiotoca lateralis,Inside,FALSE,0
6,SC,Santa Cruz Island,GI,Gull Island South,2017,"black surfperch, adult",Embiotoca jacksoni,Inside,FALSE,0
6,SC,Santa Cruz Island,GI,Gull Island South,2017,"black surfperch, juvenile",Embiotoca jacksoni,Inside,FALSE,0
6,SC,Santa Cruz Island,GI,Gull Island South,2017,"blacksmith, adult",Chromis punctipinnis,Inside,FALSE,0
6,SC,Santa Cruz Island,GI,Gull Island South,2017,"blacksmith, juvenile",Chromis punctipinnis,Inside,FALSE,0
6,SC,Santa Cruz Island,GI,Gull Island South,2017,"blue rockfish, adult",Sebastes mystinus,Inside,FALSE,0
6,SC,Santa Cruz Island,GI,Gull Island South,2017,"blue rockfish, juvenile",Sebastes mystinus,Inside,FALSE,0.0033
