SiteNumber,IslandCode,IslandName,SiteCode,SiteName,SurveyYear,Date,ScientificName,CommonName,Mean_Density,SE,SD,Mean_Biomass,Survey_Type,ReserveStatus,Reference
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,2005,2005-07-01,Muricea californica,California golden gorgonian,0,0,0,0,Bands,Outside,TRUE
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,2005,2005-07-01,Muricea fruticosa,brown gorgonian,0,0,0,0,Bands,Outside,TRUE
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,2005,2005-07-01,Parastichopus parvimensis,warty sea cucumber,0.1667,0.0777,0.3807,40.55188853301503,One_Meter,Outside,TRUE
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,2005,2005-07-01,Patiria miniata,bat star,0.375,0.1009,0.4945,6.508149877241863,One_Meter,Outside,TRUE
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,2005,2005-07-01,Pisaster giganteus,giant-spined sea star,0.145,0.0768,1.0857,4.473851746397277,Five_Meter,Outside,TRUE
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,2005,2005-07-01,Pycnopodia helianthoides,sunflower star,0.1306,0.1155,3.0994,24.34839185920774,Bands,Outside,TRUE
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,2005,2005-07-01,Strongylocentrotus franciscanus,red sea urchin,0.625,0.35,1.7147,135.70545358255325,One_Meter,Outside,TRUE
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,2005,2005-07-01,Strongylocentrotus purpuratus,purple sea urchin,0.033,0,0,0.9016767155116882,One_Meter,Outside,TRUE
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,2005,2005-07-01,Tethya aurantia,orange puffball sponge,0.1611,0.1314,3.5248,22.82343597172674,Bands,Outside,TRUE
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,2006,2006-07-01,Crassedoma giganteum,rock scallop,0.0292,0.0887,2.3789,3.7322436152437453,Bands,Outside,TRUE
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,2006,2006-07-01,Haliotis corrugata,pink abalone,0,0,0,0,Bands,Outside,TRUE
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,2006,2006-07-01,Haliotis fulgens,green abalone,0,0,0,0,Bands,Outside,TRUE
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,2006,2006-07-01,Haliotis rufescens,red abalone,0.0125,0.036,0.9653,5.785538122565167,Bands,Outside,TRUE
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,2006,2006-07-01,Kelletia kelletii,Kellet's whelk,0.0014,0.0108,0.2887,0.9968380122980801,Bands,Outside,TRUE
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,2006,2006-07-01,Lithopoma gibberosa,red turban snail,0,0,0,0,One_Meter,Outside,TRUE
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,2006,2006-07-01,Lophogorgia chilensis,red gorgonian,0,0,0,0,Bands,Outside,TRUE
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,2006,2006-07-01,Lytechinus anamesus,white sea urchin,0,0,0,0,Bands,Outside,TRUE
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,2006,2006-07-01,Macrocystis pyrifera,giant kelp,0.54,0.1799,2.544,44.70620760382979,Five_Meter,Outside,TRUE
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,2006,2006-07-01,Megastraea undosa,wavy turban snail,0,0,0,0,One_Meter,Outside,TRUE
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,2006,2006-07-01,Megathura crenulata,giant keyhole limpet,0.0069,0.0296,0.793,1.0185786309549387,Bands,Outside,TRUE
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,2006,2006-07-01,Muricea californica,California golden gorgonian,0,0,0,0,Bands,Outside,TRUE
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,2006,2006-07-01,Muricea fruticosa,brown gorgonian,0,0,0,0,Bands,Outside,TRUE
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,2006,2006-07-01,Parastichopus parvimensis,warty sea cucumber,0.0833,0.0576,0.2823,21.382764839896904,One_Meter,Outside,TRUE
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,2006,2006-07-01,Patiria miniata,bat star,0.375,0.1009,0.4945,4.879666430058072,One_Meter,Outside,TRUE
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,2006,2006-07-01,Pisaster giganteus,giant-spined sea star,0.12,0.073,1.0328,3.0286800490636625,Five_Meter,Outside,TRUE
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,2006,2006-07-01,Pycnopodia helianthoides,sunflower star,0.1139,0.1133,3.0401,7.835463707011661,Bands,Outside,TRUE
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,2006,2006-07-01,Strongylocentrotus franciscanus,red sea urchin,1.8333,0.9299,4.5556,323.5676236321198,One_Meter,Outside,TRUE
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,2006,2006-07-01,Strongylocentrotus purpuratus,purple sea urchin,0.6667,0.344,1.6854,12.884090707822606,One_Meter,Outside,TRUE
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,2006,2006-07-01,Tegula regina,queen tegula,0,0,0,0,One_Meter,Outside,TRUE
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,2006,2006-07-01,Tethya aurantia,orange puffball sponge,0.1472,0.1893,5.0782,16.31910299928556,Bands,Outside,TRUE
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,2007,2007-07-01,Crassedoma giganteum,rock scallop,0.0167,0.0275,0.7385,3.5881898382084265,Bands,Outside,TRUE
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,2007,2007-07-01,Haliotis corrugata,pink abalone,0,0,0,0,Bands,Outside,TRUE
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,2007,2007-07-01,Haliotis fulgens,green abalone,0,0,0,0,Bands,Outside,TRUE
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,2007,2007-07-01,Haliotis rufescens,red abalone,0.0153,0.0664,1.7816,8.395474880279503,Bands,Outside,TRUE
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,2007,2007-07-01,Kelletia kelletii,Kellet's whelk,0.0014,0.0108,0.2887,0.37607257533477106,Bands,Outside,TRUE
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,2007,2007-07-01,Lithopoma gibberosa,red turban snail,0,0,0,0,One_Meter,Outside,TRUE
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,2007,2007-07-01,Lophogorgia chilensis,red gorgonian,0.0014,0.0108,0.2887,0.028800534036702224,Bands,Outside,TRUE
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,2007,2007-07-01,Lytechinus anamesus,white sea urchin,0,0,0,0,Bands,Outside,TRUE
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,2007,2007-07-01,Macrocystis pyrifera,giant kelp,1.01,0.2038,2.8819,48.83780386914473,Five_Meter,Outside,TRUE
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,2007,2007-07-01,Megastraea undosa,wavy turban snail,0,0,0,0,One_Meter,Outside,TRUE
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,2007,2007-07-01,Megathura crenulata,giant keyhole limpet,0.0042,0.0169,0.4523,0.6238881327924277,Bands,Outside,TRUE
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,2007,2007-07-01,Muricea californica,California golden gorgonian,0,0,0,0,Bands,Outside,TRUE
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,2007,2007-07-01,Muricea fruticosa,brown gorgonian,0,0,0,0,Bands,Outside,TRUE
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,2007,2007-07-01,Parastichopus parvimensis,warty sea cucumber,0.25,0.1379,0.6757,59.698027665350054,One_Meter,Outside,TRUE
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,2007,2007-07-01,Patiria miniata,bat star,0.7917,0.2083,1.0206,8.701072154189553,One_Meter,Outside,TRUE
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,2007,2007-07-01,Pisaster giganteus,giant-spined sea star,0.125,0.0779,1.1022,3.417537513470727,Five_Meter,Outside,TRUE
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,2007,2007-07-01,Pycnopodia helianthoides,sunflower star,0.0819,0.1276,3.4234,6.203533978975933,Bands,Outside,TRUE
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,2007,2007-07-01,Strongylocentrotus franciscanus,red sea urchin,0.9583,0.7285,3.5689,233.0634877088752,One_Meter,Outside,TRUE
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,2007,2007-07-01,Strongylocentrotus purpuratus,purple sea urchin,0.0833,0.0576,0.2823,0.9441663213782473,One_Meter,Outside,TRUE
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,2007,2007-07-01,Tegula regina,queen tegula,0,0,0,0,One_Meter,Outside,TRUE
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,2007,2007-07-01,Tethya aurantia,orange puffball sponge,0.1278,0.1193,3.2004,17.37433095952,Bands,Outside,TRUE
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,2008,2008-07-01,Crassedoma giganteum,rock scallop,0.0125,0.0453,1.2154,2.2029076817118245,Bands,Outside,TRUE
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,2008,2008-07-01,Haliotis corrugata,pink abalone,0,0,0,0,Bands,Outside,TRUE
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,2008,2008-07-01,Haliotis fulgens,green abalone,0,0,0,0,Bands,Outside,TRUE
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,2008,2008-07-01,Haliotis rufescens,red abalone,0.0153,0.0336,0.9003,11.943950097788719,Bands,Outside,TRUE
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,2008,2008-07-01,Kelletia kelletii,Kellet's whelk,0.0042,0.0169,0.4523,1.1254648284055004,Bands,Outside,TRUE
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,2008,2008-07-01,Lithopoma gibberosa,red turban snail,0,0,0,0,One_Meter,Outside,TRUE
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,2008,2008-07-01,Lophogorgia chilensis,red gorgonian,0,0,0,0,Bands,Outside,TRUE
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,2008,2008-07-01,Lytechinus anamesus,white sea urchin,0,0,0,0,Bands,Outside,TRUE
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,2008,2008-07-01,Macrocystis pyrifera,giant kelp,0.85,0.19,2.6866,53.232352906875,Five_Meter,Outside,TRUE
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,2008,2008-07-01,Megastraea undosa,wavy turban snail,0.001,0,0,0.7666980317382299,One_Meter,Outside,TRUE
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,2008,2008-07-01,Megathura crenulata,giant keyhole limpet,0.0042,0.0169,0.4523,0.7695076235881122,Bands,Outside,TRUE
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,2008,2008-07-01,Muricea californica,California golden gorgonian,0,0,0,0,Bands,Outside,TRUE
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,2008,2008-07-01,Muricea fruticosa,brown gorgonian,0,0,0,0,Bands,Outside,TRUE
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,2008,2008-07-01,Parastichopus parvimensis,warty sea cucumber,0,0,0,0,One_Meter,Outside,TRUE
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,2008,2008-07-01,Patiria miniata,bat star,1.0417,0.1853,0.9079,12.959110356938565,One_Meter,Outside,TRUE
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,2008,2008-07-01,Pisaster giganteus,giant-spined sea star,0.15,0.0675,0.9541,6.411782484726937,Five_Meter,Outside,TRUE
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,2008,2008-07-01,Pycnopodia helianthoides,sunflower star,0.1389,0.1707,4.5793,15.667137489956417,Bands,Outside,TRUE
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,2008,2008-07-01,Strongylocentrotus franciscanus,red sea urchin,0.125,0.0915,0.4484,27.298781091447633,One_Meter,Outside,TRUE
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,2008,2008-07-01,Strongylocentrotus purpuratus,purple sea urchin,0.0417,0.0417,0.2041,0.4110240546368327,One_Meter,Outside,TRUE
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,2008,2008-07-01,Tegula regina,queen tegula,0,0,0,0,One_Meter,Outside,TRUE
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,2008,2008-07-01,Tethya aurantia,orange puffball sponge,0.1486,0.1425,3.8248,13.107684782983743,Bands,Outside,TRUE
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,2009,2009-07-01,Crassedoma giganteum,rock scallop,0.0111,0.0243,0.6513,0.8833096412327671,Bands,Outside,TRUE
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,2009,2009-07-01,Haliotis corrugata,pink abalone,0,0,0,0,Bands,Outside,TRUE
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,2009,2009-07-01,Haliotis fulgens,green abalone,0,0,0,0,Bands,Outside,TRUE
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,2009,2009-07-01,Haliotis rufescens,red abalone,0.0292,0.0797,2.1373,25.409556205671244,Bands,Outside,TRUE
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,2009,2009-07-01,Kelletia kelletii,Kellet's whelk,0.0042,0.0169,0.4523,0.8055031724630997,Bands,Outside,TRUE
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,2009,2009-07-01,Lithopoma gibberosa,red turban snail,0,0,0,0,One_Meter,Outside,TRUE
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,2009,2009-07-01,Lophogorgia chilensis,red gorgonian,0.0014,0.0108,0.2887,1.1802418336258071,Bands,Outside,TRUE
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,2009,2009-07-01,Lytechinus anamesus,white sea urchin,0,0,0,0,Bands,Outside,TRUE
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,2009,2009-07-01,Macrocystis pyrifera,giant kelp,0.79,0.2298,3.2499,45.89741117306667,Five_Meter,Outside,TRUE
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,2009,2009-07-01,Megastraea undosa,wavy turban snail,0.0417,0.0417,0.2041,22.30243710895674,One_Meter,Outside,TRUE
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,2009,2009-07-01,Megathura crenulata,giant keyhole limpet,0.0083,0.0251,0.6742,1.4406445549119382,Bands,Outside,TRUE
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,2009,2009-07-01,Muricea californica,California golden gorgonian,0,0,0,0,Bands,Outside,TRUE
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,2009,2009-07-01,Muricea fruticosa,brown gorgonian,0,0,0,0,Bands,Outside,TRUE
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,2009,2009-07-01,Parastichopus parvimensis,warty sea cucumber,0,0,0,0,One_Meter,Outside,TRUE
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,2009,2009-07-01,Patiria miniata,bat star,1.7083,0.3212,1.5737,23.449969540637035,One_Meter,Outside,TRUE
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,2009,2009-07-01,Pisaster giganteus,giant-spined sea star,0.15,0.0971,1.3728,5.048745398204803,Five_Meter,Outside,TRUE
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,2009,2009-07-01,Pycnopodia helianthoides,sunflower star,0.0694,0.1052,2.8231,5.140185735287019,Bands,Outside,TRUE
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,2009,2009-07-01,Strongylocentrotus franciscanus,red sea urchin,0.25,0.1505,0.7372,47.102898592127694,One_Meter,Outside,TRUE
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,2009,2009-07-01,Strongylocentrotus purpuratus,purple sea urchin,0.3333,0.2142,1.0495,6.171747103016282,One_Meter,Outside,TRUE
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,2009,2009-07-01,Tegula regina,queen tegula,0,0,0,0,One_Meter,Outside,TRUE
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,2009,2009-07-01,Tethya aurantia,orange puffball sponge,0.1014,0.1236,3.3155,14.878204912946872,Bands,Outside,TRUE
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,2010,2010-07-01,Crassedoma giganteum,rock scallop,0.0278,0.0931,2.4985,2.1029026397820894,Bands,Outside,TRUE
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,2010,2010-07-01,Haliotis corrugata,pink abalone,0,0,0,0,Bands,Outside,TRUE
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,2010,2010-07-01,Haliotis fulgens,green abalone,0,0,0,0,Bands,Outside,TRUE
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,2010,2010-07-01,Haliotis rufescens,red abalone,0.0194,0.0671,1.8007,18.637629562239542,Bands,Outside,TRUE
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,2010,2010-07-01,Kelletia kelletii,Kellet's whelk,0.0014,0.0108,0.2887,0.23130518207476444,Bands,Outside,TRUE
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,2010,2010-07-01,Lithopoma gibberosa,red turban snail,0,0,0,0,One_Meter,Outside,TRUE
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,2010,2010-07-01,Lophogorgia chilensis,red gorgonian,0,0,0,0,Bands,Outside,TRUE
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,2010,2010-07-01,Lytechinus anamesus,white sea urchin,0,0,0,0,Bands,Outside,TRUE
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,2010,2010-07-01,Macrocystis pyrifera,giant kelp,0.515,0.1376,1.9466,42.5231500613,Five_Meter,Outside,TRUE
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,2010,2010-07-01,Megastraea undosa,wavy turban snail,0.0015,0,0,1.0807019217342269,One_Meter,Outside,TRUE
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,2010,2010-07-01,Megathura crenulata,giant keyhole limpet,0.0125,0.0323,0.866,2.0431631496364893,Bands,Outside,TRUE
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,2010,2010-07-01,Muricea californica,California golden gorgonian,0,0,0,0,Bands,Outside,TRUE
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,2010,2010-07-01,Muricea fruticosa,brown gorgonian,0,0,0,0,Bands,Outside,TRUE
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,2010,2010-07-01,Parastichopus parvimensis,warty sea cucumber,0.0417,0.0417,0.2041,11.82118755412095,One_Meter,Outside,TRUE
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,2010,2010-07-01,Patiria miniata,bat star,2.2083,0.2885,1.4136,25.06537198171178,One_Meter,Outside,TRUE
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,2010,2010-07-01,Pisaster giganteus,giant-spined sea star,0.135,0.0791,1.1183,4.603877420756765,Five_Meter,Outside,TRUE
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,2010,2010-07-01,Pycnopodia helianthoides,sunflower star,0.1083,0.1325,3.5548,7.911353430408725,Bands,Outside,TRUE
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,2010,2010-07-01,Strongylocentrotus franciscanus,red sea urchin,2.4583,1.0303,5.0474,446.5515253901422,One_Meter,Outside,TRUE
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,2010,2010-07-01,Strongylocentrotus purpuratus,purple sea urchin,1.1667,0.4491,2.2001,15.568579427427329,One_Meter,Outside,TRUE
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,2010,2010-07-01,Tegula regina,queen tegula,0,0,0,0,One_Meter,Outside,TRUE
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,2010,2010-07-01,Tethya aurantia,orange puffball sponge,0.1639,0.1506,4.0415,25.941565450667667,Bands,Outside,TRUE
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,2011,2011-07-01,Crassedoma giganteum,rock scallop,0.0125,0.0506,1.3568,1.788290107868773,Bands,Outside,TRUE
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,2011,2011-07-01,Haliotis corrugata,pink abalone,0,0,0,0,Bands,Outside,TRUE
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,2011,2011-07-01,Haliotis fulgens,green abalone,0,0,0,0,Bands,Outside,TRUE
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,2011,2011-07-01,Haliotis rufescens,red abalone,0.025,0.0848,2.2764,23.552136107832975,Bands,Outside,TRUE
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,2011,2011-07-01,Kelletia kelletii,Kellet's whelk,0,0,0,0,Bands,Outside,TRUE
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,2011,2011-07-01,Lithopoma gibberosa,red turban snail,0,0,0,0,One_Meter,Outside,TRUE
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,2011,2011-07-01,Lophogorgia chilensis,red gorgonian,0,0,0,0,Bands,Outside,TRUE
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,2011,2011-07-01,Lytechinus anamesus,white sea urchin,0,0,0,0,Bands,Outside,TRUE
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,2011,2011-07-01,Macrocystis pyrifera,giant kelp,0.835,0.196,2.7725,53.97411954437499,Five_Meter,Outside,TRUE
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,2011,2011-07-01,Megastraea undosa,wavy turban snail,0,0,0,0,One_Meter,Outside,TRUE
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,2011,2011-07-01,Megathura crenulata,giant keyhole limpet,0.0181,0.0371,0.9962,3.191783853824903,Bands,Outside,TRUE
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,2011,2011-07-01,Muricea californica,California golden gorgonian,0,0,0,0,Bands,Outside,TRUE
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,2011,2011-07-01,Muricea fruticosa,brown gorgonian,0,0,0,0,Bands,Outside,TRUE
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,2011,2011-07-01,Parastichopus parvimensis,warty sea cucumber,0.0833,0.0576,0.2823,21.382764839896904,One_Meter,Outside,TRUE
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,2011,2011-07-01,Patiria miniata,bat star,1.375,0.2468,1.2091,21.52536351163986,One_Meter,Outside,TRUE
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,2011,2011-07-01,Pisaster giganteus,giant-spined sea star,0.17,0.0928,1.3117,5.580815506407676,Five_Meter,Outside,TRUE
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,2011,2011-07-01,Pycnopodia helianthoides,sunflower star,0.0792,0.0677,1.8153,6.743942602438393,Bands,Outside,TRUE
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,2011,2011-07-01,Strongylocentrotus franciscanus,red sea urchin,0.5833,0.462,2.2634,141.7429575260075,One_Meter,Outside,TRUE
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,2011,2011-07-01,Strongylocentrotus purpuratus,purple sea urchin,0.25,0.1505,0.7372,5.817000606668269,One_Meter,Outside,TRUE
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,2011,2011-07-01,Tegula regina,queen tegula,0,0,0,0,One_Meter,Outside,TRUE
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,2011,2011-07-01,Tethya aurantia,orange puffball sponge,0.1347,0.1815,4.8703,17.76383446291848,Bands,Outside,TRUE
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,2012,2012-07-01,Crassedoma giganteum,rock scallop,0.0167,0.0477,1.2792,1.5132393395141688,Bands,Outside,TRUE
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,2012,2012-07-01,Haliotis corrugata,pink abalone,0,0,0,0,Bands,Outside,TRUE
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,2012,2012-07-01,Haliotis fulgens,green abalone,0,0,0,0,Bands,Outside,TRUE
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,2012,2012-07-01,Haliotis rufescens,red abalone,0.0181,0.0561,1.505,18.47076102603392,Bands,Outside,TRUE
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,2012,2012-07-01,Kelletia kelletii,Kellet's whelk,0.0014,0.0108,0.2887,0.39477057668200033,Bands,Outside,TRUE
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,2012,2012-07-01,Lithopoma gibberosa,red turban snail,0,0,0,0,One_Meter,Outside,TRUE
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,2012,2012-07-01,Lophogorgia chilensis,red gorgonian,0,0,0,0,Bands,Outside,TRUE
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,2012,2012-07-01,Lytechinus anamesus,white sea urchin,0,0,0,0,Bands,Outside,TRUE
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,2012,2012-07-01,Macrocystis pyrifera,giant kelp,0.93,0.2048,2.8961,61.818772148691586,Five_Meter,Outside,TRUE
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,2012,2012-07-01,Megastraea undosa,wavy turban snail,0.0025,0,0,1.4300289783662539,One_Meter,Outside,TRUE
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,2012,2012-07-01,Megathura crenulata,giant keyhole limpet,0.0097,0.0249,0.6686,1.6378089125932418,Bands,Outside,TRUE
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,2012,2012-07-01,Muricea californica,California golden gorgonian,0,0,0,0,Bands,Outside,TRUE
3,SR,Santa Rosa Island,JLNO,Johnson's Lee North,2012,2012-07-01,Muricea fruticosa,brown gorgonian,0,0,0,0,Bands,Outside,TRUE
