SiteNumber,IslandCode,IslandName,SiteCode,SiteName,SurveyYear,Species,ScientificName,CommonName,ReserveStatus,Reference,Date,Area_Surveyed,Total_Count,Percent_Cover,SD,SE
5,SR,Santa Rosa Island,RR,Rodes Reef,1994,12001,Tunicata,tunicates,Outside,FALSE,1994-09-15,1000,23,2.3,1.077,0.0341
5,SR,Santa Rosa Island,RR,Rodes Reef,1994,13001,Miscellaneous Invertebrates including Ophiothrix spiculata,Miscellaneous Invertebrates including Ophiothrix spiculata,Outside,FALSE,1994-09-15,1000,303,30.3,5.3876,0.1704
5,SR,Santa Rosa Island,RR,Rodes Reef,1994,15001,Bare Substrate,Bare Substrate,Outside,FALSE,1994-09-15,1000,90,9,3.4881,0.1103
5,SR,Santa Rosa Island,RR,Rodes Reef,1994,15002,Rock,Rock,Outside,FALSE,1994-09-15,1000,747,74.7,9.2526,0.2926
5,SR,Santa Rosa Island,RR,Rodes Reef,1994,15003,Cobble,Cobble,Outside,FALSE,1994-09-15,1000,58,5.800000000000001,1.8193,0.0575
5,SR,Santa Rosa Island,RR,Rodes Reef,1994,15004,Sand,Sand,Outside,FALSE,1994-09-15,1000,195,19.5,8.5,0.2688
5,SR,Santa Rosa Island,RR,Rodes Reef,1995,1001,Chlorophyta,green algae,Outside,FALSE,1995-08-21,1000,0,0,0,0
5,SR,Santa Rosa Island,RR,Rodes Reef,1995,2001,Phaeophyta,brown algae (miscellaneous),Outside,FALSE,1995-08-21,1000,0,0,0,0
5,SR,Santa Rosa Island,RR,Rodes Reef,1995,2003,Desmarestia,acid weed,Outside,FALSE,1995-08-21,1000,1,0.1,0.1,0.0032
5,SR,Santa Rosa Island,RR,Rodes Reef,1995,2007,Cystoseira,bladder chain kelp,Outside,FALSE,1995-08-21,1000,0,0,0,0
5,SR,Santa Rosa Island,RR,Rodes Reef,1995,2010,Macrocystis pyrifera,"giant kelp, all",Outside,FALSE,1995-08-21,1000,0,0,0,0
5,SR,Santa Rosa Island,RR,Rodes Reef,1995,2012,Eisenia arborea,"Southern sea palm, all",Outside,FALSE,1995-08-21,1000,0,0,0,0
5,SR,Santa Rosa Island,RR,Rodes Reef,1995,2013,Pterygophora californica,"California sea palm, all",Outside,FALSE,1995-08-21,1000,0,0,0,0
5,SR,Santa Rosa Island,RR,Rodes Reef,1995,2014,Laminaria farlowii,"oar weed, all",Outside,FALSE,1995-08-21,1000,1,0.1,0.1,0.0032
5,SR,Santa Rosa Island,RR,Rodes Reef,1995,3001,Rhodophyta,red algae (miscellaneous),Outside,FALSE,1995-08-21,1000,478,47.8,2.7324,0.0864
5,SR,Santa Rosa Island,RR,Rodes Reef,1995,3002,articulated coralline algae,articulated coralline algae,Outside,FALSE,1995-08-21,1000,0,0,0,0
5,SR,Santa Rosa Island,RR,Rodes Reef,1995,3003,encrusting coralline algae,encrusting coralline algae,Outside,FALSE,1995-08-21,1000,408,40.8,1.8515,0.0585
5,SR,Santa Rosa Island,RR,Rodes Reef,1995,3004,Gelidium,agar weed,Outside,FALSE,1995-08-21,1000,0,0,0,0
5,SR,Santa Rosa Island,RR,Rodes Reef,1995,3005,Gigartina,sea tongue,Outside,FALSE,1995-08-21,1000,30,3,0.7977,0.0252
5,SR,Santa Rosa Island,RR,Rodes Reef,1995,4001,Plantae,miscellaneous plants (ie: diatoms),Outside,FALSE,1995-08-21,1000,10,1,0.3624,0.0115
5,SR,Santa Rosa Island,RR,Rodes Reef,1995,5001,Porifera,sponges,Outside,FALSE,1995-08-21,1000,6,0.6,0.2387,0.0075
5,SR,Santa Rosa Island,RR,Rodes Reef,1995,6003,Corynactis californicus,club-tipped anemone,Outside,FALSE,1995-08-21,1000,8,0.8,0.3075,0.0097
5,SR,Santa Rosa Island,RR,Rodes Reef,1995,6004,Balanophyllia elegans,orange cup coral,Outside,FALSE,1995-08-21,1000,21,2.1,0.456,0.0144
5,SR,Santa Rosa Island,RR,Rodes Reef,1995,6005,Astrangia lajollaensis,La Jolla cup coral,Outside,FALSE,1995-08-21,1000,61,6.1,1.0337,0.0327
5,SR,Santa Rosa Island,RR,Rodes Reef,1995,7001,Diopatra ornata,ornate tube worm,Outside,FALSE,1995-08-21,1000,36,3.5999999999999996,0.9484,0.03
5,SR,Santa Rosa Island,RR,Rodes Reef,1995,7002,Phragmatopoma californica,colonial sand-tube worm,Outside,FALSE,1995-08-21,1000,0,0,0,0
5,SR,Santa Rosa Island,RR,Rodes Reef,1995,9001,Serpulorbis squamigerus,scaled wormsnail,Outside,FALSE,1995-08-21,1000,0,0,0,0
5,SR,Santa Rosa Island,RR,Rodes Reef,1995,10001,Bryozoa,bryozoans (miscellaneous),Outside,FALSE,1995-08-21,1000,44,4.3999999999999995,0.7954,0.0252
5,SR,Santa Rosa Island,RR,Rodes Reef,1995,10002,Diaperoecia californica,Southern staghorn bryozoan,Outside,FALSE,1995-08-21,1000,15,1.5,0.4113,0.013
5,SR,Santa Rosa Island,RR,Rodes Reef,1995,11008,Pachythyone rubra,aggregated red sea cucumber,Outside,FALSE,1995-08-21,1000,0,0,0,0
5,SR,Santa Rosa Island,RR,Rodes Reef,1995,12001,Tunicata,tunicates,Outside,FALSE,1995-08-21,1000,14,1.4000000000000001,0.3487,0.011
5,SR,Santa Rosa Island,RR,Rodes Reef,1995,13001,Miscellaneous Invertebrates including Ophiothrix spiculata,Miscellaneous Invertebrates including Ophiothrix spiculata,Outside,FALSE,1995-08-21,1000,228,22.8,1.9179,0.0606
5,SR,Santa Rosa Island,RR,Rodes Reef,1995,15001,Bare Substrate,Bare Substrate,Outside,FALSE,1995-08-21,1000,134,13.4,1.4014,0.0443
5,SR,Santa Rosa Island,RR,Rodes Reef,1995,15002,Rock,Rock,Outside,FALSE,1995-08-21,1000,716,71.6,2.7733,0.0877
5,SR,Santa Rosa Island,RR,Rodes Reef,1995,15003,Cobble,Cobble,Outside,FALSE,1995-08-21,1000,92,9.2,1.3757,0.0435
5,SR,Santa Rosa Island,RR,Rodes Reef,1995,15004,Sand,Sand,Outside,FALSE,1995-08-21,1000,192,19.2,2.1727,0.0687
5,SR,Santa Rosa Island,RR,Rodes Reef,1996,1001,Chlorophyta,green algae,Outside,FALSE,1996-07-08,600,1,0.16999999999999998,0.1291,0.0053
5,SR,Santa Rosa Island,RR,Rodes Reef,1996,2001,Phaeophyta,brown algae (miscellaneous),Outside,FALSE,1996-07-08,600,53,8.83,1.1802,0.0482
5,SR,Santa Rosa Island,RR,Rodes Reef,1996,2003,Desmarestia,acid weed,Outside,FALSE,1996-07-08,600,136,22.67,2.5236,0.103
5,SR,Santa Rosa Island,RR,Rodes Reef,1996,2007,Cystoseira,bladder chain kelp,Outside,FALSE,1996-07-08,600,0,0,0,0
5,SR,Santa Rosa Island,RR,Rodes Reef,1996,2010,Macrocystis pyrifera,"giant kelp, all",Outside,FALSE,1996-07-08,600,34,5.67,1.4999,0.0612
5,SR,Santa Rosa Island,RR,Rodes Reef,1996,2012,Eisenia arborea,"Southern sea palm, all",Outside,FALSE,1996-07-08,600,0,0,0,0
5,SR,Santa Rosa Island,RR,Rodes Reef,1996,2013,Pterygophora californica,"California sea palm, all",Outside,FALSE,1996-07-08,600,0,0,0,0
5,SR,Santa Rosa Island,RR,Rodes Reef,1996,2014,Laminaria farlowii,"oar weed, all",Outside,FALSE,1996-07-08,600,32,5.33,1.5673,0.064
5,SR,Santa Rosa Island,RR,Rodes Reef,1996,3001,Rhodophyta,red algae (miscellaneous),Outside,FALSE,1996-07-08,600,429,71.5,1.6957,0.0692
5,SR,Santa Rosa Island,RR,Rodes Reef,1996,3002,articulated coralline algae,articulated coralline algae,Outside,FALSE,1996-07-08,600,0,0,0,0
5,SR,Santa Rosa Island,RR,Rodes Reef,1996,3003,encrusting coralline algae,encrusting coralline algae,Outside,FALSE,1996-07-08,600,260,43.33,1.8288,0.0747
5,SR,Santa Rosa Island,RR,Rodes Reef,1996,3004,Gelidium,agar weed,Outside,FALSE,1996-07-08,600,0,0,0,0
5,SR,Santa Rosa Island,RR,Rodes Reef,1996,3005,Gigartina,sea tongue,Outside,FALSE,1996-07-08,600,1,0.16999999999999998,0.1291,0.0053
5,SR,Santa Rosa Island,RR,Rodes Reef,1996,4001,Plantae,miscellaneous plants (ie: diatoms),Outside,FALSE,1996-07-08,600,0,0,0,0
5,SR,Santa Rosa Island,RR,Rodes Reef,1996,5001,Porifera,sponges,Outside,FALSE,1996-07-08,600,1,0.16999999999999998,0.1291,0.0053
5,SR,Santa Rosa Island,RR,Rodes Reef,1996,6003,Corynactis californicus,club-tipped anemone,Outside,FALSE,1996-07-08,600,1,0.16999999999999998,0.1291,0.0053
5,SR,Santa Rosa Island,RR,Rodes Reef,1996,6004,Balanophyllia elegans,orange cup coral,Outside,FALSE,1996-07-08,600,8,1.3299999999999998,0.3891,0.0159
5,SR,Santa Rosa Island,RR,Rodes Reef,1996,6005,Astrangia lajollaensis,La Jolla cup coral,Outside,FALSE,1996-07-08,600,40,6.67,0.9858,0.0402
5,SR,Santa Rosa Island,RR,Rodes Reef,1996,7001,Diopatra ornata,ornate tube worm,Outside,FALSE,1996-07-08,600,13,2.17,0.7612,0.0311
5,SR,Santa Rosa Island,RR,Rodes Reef,1996,7002,Phragmatopoma californica,colonial sand-tube worm,Outside,FALSE,1996-07-08,600,0,0,0,0
5,SR,Santa Rosa Island,RR,Rodes Reef,1996,9001,Serpulorbis squamigerus,scaled wormsnail,Outside,FALSE,1996-07-08,600,0,0,0,0
5,SR,Santa Rosa Island,RR,Rodes Reef,1996,10001,Bryozoa,bryozoans (miscellaneous),Outside,FALSE,1996-07-08,600,25,4.17,0.5612,0.0229
5,SR,Santa Rosa Island,RR,Rodes Reef,1996,10002,Diaperoecia californica,Southern staghorn bryozoan,Outside,FALSE,1996-07-08,600,14,2.33,0.5928,0.0242
5,SR,Santa Rosa Island,RR,Rodes Reef,1996,11008,Pachythyone rubra,aggregated red sea cucumber,Outside,FALSE,1996-07-08,600,0,0,0,0
5,SR,Santa Rosa Island,RR,Rodes Reef,1996,12001,Tunicata,tunicates,Outside,FALSE,1996-07-08,600,11,1.83,0.3902,0.0159
5,SR,Santa Rosa Island,RR,Rodes Reef,1996,13001,Miscellaneous Invertebrates including Ophiothrix spiculata,Miscellaneous Invertebrates including Ophiothrix spiculata,Outside,FALSE,1996-07-08,600,101,16.830000000000002,1.3715,0.056
5,SR,Santa Rosa Island,RR,Rodes Reef,1996,15001,Bare Substrate,Bare Substrate,Outside,FALSE,1996-07-08,600,33,5.5,0.9284,0.0379
5,SR,Santa Rosa Island,RR,Rodes Reef,1996,15002,Rock,Rock,Outside,FALSE,1996-07-08,600,468,78,2.9676,0.1212
5,SR,Santa Rosa Island,RR,Rodes Reef,1996,15003,Cobble,Cobble,Outside,FALSE,1996-07-08,600,86,14.330000000000002,1.9946,0.0814
5,SR,Santa Rosa Island,RR,Rodes Reef,1996,15004,Sand,Sand,Outside,FALSE,1996-07-08,600,46,7.670000000000001,1.3823,0.0564
5,SR,Santa Rosa Island,RR,Rodes Reef,1997,1001,Chlorophyta,green algae,Outside,FALSE,1997-07-21,600,0,0,0,0
5,SR,Santa Rosa Island,RR,Rodes Reef,1997,2001,Phaeophyta,brown algae (miscellaneous),Outside,FALSE,1997-07-21,600,12,2,0.7546,0.0308
5,SR,Santa Rosa Island,RR,Rodes Reef,1997,2003,Desmarestia,acid weed,Outside,FALSE,1997-07-21,600,101,16.830000000000002,2.3325,0.0952
5,SR,Santa Rosa Island,RR,Rodes Reef,1997,2007,Cystoseira,bladder chain kelp,Outside,FALSE,1997-07-21,600,1,0.16999999999999998,0.1291,0.0053
5,SR,Santa Rosa Island,RR,Rodes Reef,1997,2010,Macrocystis pyrifera,"giant kelp, all",Outside,FALSE,1997-07-21,600,4,0.67,0.3117,0.0127
5,SR,Santa Rosa Island,RR,Rodes Reef,1997,2012,Eisenia arborea,"Southern sea palm, all",Outside,FALSE,1997-07-21,600,4,0.67,0.5164,0.0211
5,SR,Santa Rosa Island,RR,Rodes Reef,1997,2013,Pterygophora californica,"California sea palm, all",Outside,FALSE,1997-07-21,600,0,0,0,0
5,SR,Santa Rosa Island,RR,Rodes Reef,1997,2014,Laminaria farlowii,"oar weed, all",Outside,FALSE,1997-07-21,600,11,1.83,0.7009,0.0286
5,SR,Santa Rosa Island,RR,Rodes Reef,1997,3001,Rhodophyta,red algae (miscellaneous),Outside,FALSE,1997-07-21,600,374,62.33,2.5403,0.1037
5,SR,Santa Rosa Island,RR,Rodes Reef,1997,3002,articulated coralline algae,articulated coralline algae,Outside,FALSE,1997-07-21,600,1,0.16999999999999998,0.1291,0.0053
5,SR,Santa Rosa Island,RR,Rodes Reef,1997,3003,encrusting coralline algae,encrusting coralline algae,Outside,FALSE,1997-07-21,600,308,51.33,1.7021,0.0695
5,SR,Santa Rosa Island,RR,Rodes Reef,1997,3004,Gelidium,agar weed,Outside,FALSE,1997-07-21,600,0,0,0,0
5,SR,Santa Rosa Island,RR,Rodes Reef,1997,3005,Gigartina,sea tongue,Outside,FALSE,1997-07-21,600,0,0,0,0
5,SR,Santa Rosa Island,RR,Rodes Reef,1997,4001,Plantae,miscellaneous plants (ie: diatoms),Outside,FALSE,1997-07-21,600,19,3.17,0.6241,0.0255
5,SR,Santa Rosa Island,RR,Rodes Reef,1997,5001,Porifera,sponges,Outside,FALSE,1997-07-21,600,2,0.33,0.181,0.0074
5,SR,Santa Rosa Island,RR,Rodes Reef,1997,6003,Corynactis californicus,club-tipped anemone,Outside,FALSE,1997-07-21,600,2,0.33,0.181,0.0074
5,SR,Santa Rosa Island,RR,Rodes Reef,1997,6004,Balanophyllia elegans,orange cup coral,Outside,FALSE,1997-07-21,600,14,2.33,0.4997,0.0204
5,SR,Santa Rosa Island,RR,Rodes Reef,1997,6005,Astrangia lajollaensis,La Jolla cup coral,Outside,FALSE,1997-07-21,600,28,4.67,0.9291,0.0379
5,SR,Santa Rosa Island,RR,Rodes Reef,1997,7001,Diopatra ornata,ornate tube worm,Outside,FALSE,1997-07-21,600,6,1,0.3992,0.0163
5,SR,Santa Rosa Island,RR,Rodes Reef,1997,7002,Phragmatopoma californica,colonial sand-tube worm,Outside,FALSE,1997-07-21,600,0,0,0,0
5,SR,Santa Rosa Island,RR,Rodes Reef,1997,9001,Serpulorbis squamigerus,scaled wormsnail,Outside,FALSE,1997-07-21,600,0,0,0,0
5,SR,Santa Rosa Island,RR,Rodes Reef,1997,10001,Bryozoa,bryozoans (miscellaneous),Outside,FALSE,1997-07-21,600,46,7.670000000000001,1.0635,0.0434
5,SR,Santa Rosa Island,RR,Rodes Reef,1997,10002,Diaperoecia californica,Southern staghorn bryozoan,Outside,FALSE,1997-07-21,600,11,1.83,0.6763,0.0276
5,SR,Santa Rosa Island,RR,Rodes Reef,1997,11008,Pachythyone rubra,aggregated red sea cucumber,Outside,FALSE,1997-07-21,600,0,0,0,0
5,SR,Santa Rosa Island,RR,Rodes Reef,1997,12001,Tunicata,tunicates,Outside,FALSE,1997-07-21,600,16,2.67,0.6604,0.027
5,SR,Santa Rosa Island,RR,Rodes Reef,1997,13001,Miscellaneous Invertebrates including Ophiothrix spiculata,Miscellaneous Invertebrates including Ophiothrix spiculata,Outside,FALSE,1997-07-21,600,14,2.33,0.4997,0.0204
5,SR,Santa Rosa Island,RR,Rodes Reef,1997,15001,Bare Substrate,Bare Substrate,Outside,FALSE,1997-07-21,600,146,24.33,1.7502,0.0715
5,SR,Santa Rosa Island,RR,Rodes Reef,1997,15002,Rock,Rock,Outside,FALSE,1997-07-21,600,420,70,2.9285,0.1196
5,SR,Santa Rosa Island,RR,Rodes Reef,1997,15003,Cobble,Cobble,Outside,FALSE,1997-07-21,600,100,16.669999999999998,2.5222,0.103
5,SR,Santa Rosa Island,RR,Rodes Reef,1997,15004,Sand,Sand,Outside,FALSE,1997-07-21,600,80,13.33,1.6841,0.0688
5,SR,Santa Rosa Island,RR,Rodes Reef,1998,1001,Chlorophyta,green algae,Outside,FALSE,1998-07-06,600,0,0,0,0
5,SR,Santa Rosa Island,RR,Rodes Reef,1998,2001,Phaeophyta,brown algae (miscellaneous),Outside,FALSE,1998-07-06,600,16,2.67,0.7561,0.0309
5,SR,Santa Rosa Island,RR,Rodes Reef,1998,2003,Desmarestia,acid weed,Outside,FALSE,1998-07-06,600,35,5.83,1.5976,0.0652
5,SR,Santa Rosa Island,RR,Rodes Reef,1998,2007,Cystoseira,bladder chain kelp,Outside,FALSE,1998-07-06,600,15,2.5,0.7507,0.0306
5,SR,Santa Rosa Island,RR,Rodes Reef,1998,2010,Macrocystis pyrifera,"giant kelp, all",Outside,FALSE,1998-07-06,600,2,0.33,0.181,0.0074
5,SR,Santa Rosa Island,RR,Rodes Reef,1998,2012,Eisenia arborea,"Southern sea palm, all",Outside,FALSE,1998-07-06,600,1,0.16999999999999998,0.1291,0.0053
5,SR,Santa Rosa Island,RR,Rodes Reef,1998,2013,Pterygophora californica,"California sea palm, all",Outside,FALSE,1998-07-06,600,0,0,0,0
5,SR,Santa Rosa Island,RR,Rodes Reef,1998,2014,Laminaria farlowii,"oar weed, all",Outside,FALSE,1998-07-06,600,8,1.3299999999999998,0.5031,0.0205
5,SR,Santa Rosa Island,RR,Rodes Reef,1998,3001,Rhodophyta,red algae (miscellaneous),Outside,FALSE,1998-07-06,600,162,27,1.5977,0.0652
5,SR,Santa Rosa Island,RR,Rodes Reef,1998,3002,articulated coralline algae,articulated coralline algae,Outside,FALSE,1998-07-06,600,0,0,0,0
5,SR,Santa Rosa Island,RR,Rodes Reef,1998,3003,encrusting coralline algae,encrusting coralline algae,Outside,FALSE,1998-07-06,600,338,56.330000000000005,1.7752,0.0725
5,SR,Santa Rosa Island,RR,Rodes Reef,1998,3004,Gelidium,agar weed,Outside,FALSE,1998-07-06,600,0,0,0,0
5,SR,Santa Rosa Island,RR,Rodes Reef,1998,3005,Gigartina,sea tongue,Outside,FALSE,1998-07-06,600,0,0,0,0
5,SR,Santa Rosa Island,RR,Rodes Reef,1998,4001,Plantae,miscellaneous plants (ie: diatoms),Outside,FALSE,1998-07-06,600,29,4.83,0.8535,0.0348
5,SR,Santa Rosa Island,RR,Rodes Reef,1998,5001,Porifera,sponges,Outside,FALSE,1998-07-06,600,4,0.67,0.2515,0.0103
5,SR,Santa Rosa Island,RR,Rodes Reef,1998,6003,Corynactis californicus,club-tipped anemone,Outside,FALSE,1998-07-06,600,1,0.16999999999999998,0.1291,0.0053
5,SR,Santa Rosa Island,RR,Rodes Reef,1998,6004,Balanophyllia elegans,orange cup coral,Outside,FALSE,1998-07-06,600,5,0.83,0.334,0.0136
5,SR,Santa Rosa Island,RR,Rodes Reef,1998,6005,Astrangia lajollaensis,La Jolla cup coral,Outside,FALSE,1998-07-06,600,31,5.17,0.7009,0.0286
5,SR,Santa Rosa Island,RR,Rodes Reef,1998,7001,Diopatra ornata,ornate tube worm,Outside,FALSE,1998-07-06,600,5,0.83,0.2787,0.0114
5,SR,Santa Rosa Island,RR,Rodes Reef,1998,7002,Phragmatopoma californica,colonial sand-tube worm,Outside,FALSE,1998-07-06,600,0,0,0,0
5,SR,Santa Rosa Island,RR,Rodes Reef,1998,9001,Serpulorbis squamigerus,scaled wormsnail,Outside,FALSE,1998-07-06,600,2,0.33,0.181,0.0074
5,SR,Santa Rosa Island,RR,Rodes Reef,1998,10001,Bryozoa,bryozoans (miscellaneous),Outside,FALSE,1998-07-06,600,16,2.67,0.5482,0.0224
5,SR,Santa Rosa Island,RR,Rodes Reef,1998,10002,Diaperoecia californica,Southern staghorn bryozoan,Outside,FALSE,1998-07-06,600,1,0.16999999999999998,0.1291,0.0053
5,SR,Santa Rosa Island,RR,Rodes Reef,1998,11008,Pachythyone rubra,aggregated red sea cucumber,Outside,FALSE,1998-07-06,600,0,0,0,0
5,SR,Santa Rosa Island,RR,Rodes Reef,1998,12001,Tunicata,tunicates,Outside,FALSE,1998-07-06,600,10,1.67,0.3758,0.0153
5,SR,Santa Rosa Island,RR,Rodes Reef,1998,13001,Miscellaneous Invertebrates including Ophiothrix spiculata,Miscellaneous Invertebrates including Ophiothrix spiculata,Outside,FALSE,1998-07-06,600,59,9.83,1.0167,0.0415
5,SR,Santa Rosa Island,RR,Rodes Reef,1998,15001,Bare Substrate,Bare Substrate,Outside,FALSE,1998-07-06,600,66,11,1.5698,0.0641
5,SR,Santa Rosa Island,RR,Rodes Reef,1998,15002,Rock,Rock,Outside,FALSE,1998-07-06,600,491,81.83,2.607,0.1064
5,SR,Santa Rosa Island,RR,Rodes Reef,1998,15003,Cobble,Cobble,Outside,FALSE,1998-07-06,600,85,14.17,2.1415,0.0874
5,SR,Santa Rosa Island,RR,Rodes Reef,1998,15004,Sand,Sand,Outside,FALSE,1998-07-06,600,25,4.17,1.0462,0.0427
5,SR,Santa Rosa Island,RR,Rodes Reef,1999,1001,Chlorophyta,green algae,Outside,FALSE,1999-06-28,600,0,0,0,0
5,SR,Santa Rosa Island,RR,Rodes Reef,1999,2001,Phaeophyta,brown algae (miscellaneous),Outside,FALSE,1999-06-28,600,3,0.5,0.2198,0.009
5,SR,Santa Rosa Island,RR,Rodes Reef,1999,2003,Desmarestia,acid weed,Outside,FALSE,1999-06-28,600,0,0,0,0
5,SR,Santa Rosa Island,RR,Rodes Reef,1999,2007,Cystoseira,bladder chain kelp,Outside,FALSE,1999-06-28,600,0,0,0,0
5,SR,Santa Rosa Island,RR,Rodes Reef,1999,2010,Macrocystis pyrifera,"giant kelp, all",Outside,FALSE,1999-06-28,600,0,0,0,0
5,SR,Santa Rosa Island,RR,Rodes Reef,1999,2012,Eisenia arborea,"Southern sea palm, all",Outside,FALSE,1999-06-28,600,0,0,0,0
5,SR,Santa Rosa Island,RR,Rodes Reef,1999,2013,Pterygophora californica,"California sea palm, all",Outside,FALSE,1999-06-28,600,0,0,0,0
5,SR,Santa Rosa Island,RR,Rodes Reef,1999,2014,Laminaria farlowii,"oar weed, all",Outside,FALSE,1999-06-28,600,0,0,0,0
5,SR,Santa Rosa Island,RR,Rodes Reef,1999,3001,Rhodophyta,red algae (miscellaneous),Outside,FALSE,1999-06-28,600,47,7.829999999999999,0.9405,0.0384
5,SR,Santa Rosa Island,RR,Rodes Reef,1999,3002,articulated coralline algae,articulated coralline algae,Outside,FALSE,1999-06-28,600,0,0,0,0
5,SR,Santa Rosa Island,RR,Rodes Reef,1999,3003,encrusting coralline algae,encrusting coralline algae,Outside,FALSE,1999-06-28,600,581,96.83,0.6507,0.0266
5,SR,Santa Rosa Island,RR,Rodes Reef,1999,3004,Gelidium,agar weed,Outside,FALSE,1999-06-28,600,0,0,0,0
5,SR,Santa Rosa Island,RR,Rodes Reef,1999,3005,Gigartina,sea tongue,Outside,FALSE,1999-06-28,600,0,0,0,0
5,SR,Santa Rosa Island,RR,Rodes Reef,1999,4001,Plantae,miscellaneous plants (ie: diatoms),Outside,FALSE,1999-06-28,600,81,13.5,1.6346,0.0667
5,SR,Santa Rosa Island,RR,Rodes Reef,1999,5001,Porifera,sponges,Outside,FALSE,1999-06-28,600,2,0.33,0.181,0.0074
5,SR,Santa Rosa Island,RR,Rodes Reef,1999,6003,Corynactis californicus,club-tipped anemone,Outside,FALSE,1999-06-28,600,2,0.33,0.2582,0.0105
5,SR,Santa Rosa Island,RR,Rodes Reef,1999,6004,Balanophyllia elegans,orange cup coral,Outside,FALSE,1999-06-28,600,3,0.5,0.2867,0.0117
5,SR,Santa Rosa Island,RR,Rodes Reef,1999,6005,Astrangia lajollaensis,La Jolla cup coral,Outside,FALSE,1999-06-28,600,40,6.67,0.9328,0.0381
5,SR,Santa Rosa Island,RR,Rodes Reef,1999,7001,Diopatra ornata,ornate tube worm,Outside,FALSE,1999-06-28,600,1,0.16999999999999998,0.1291,0.0053
5,SR,Santa Rosa Island,RR,Rodes Reef,1999,7002,Phragmatopoma californica,colonial sand-tube worm,Outside,FALSE,1999-06-28,600,0,0,0,0
5,SR,Santa Rosa Island,RR,Rodes Reef,1999,9001,Serpulorbis squamigerus,scaled wormsnail,Outside,FALSE,1999-06-28,600,0,0,0,0
5,SR,Santa Rosa Island,RR,Rodes Reef,1999,10001,Bryozoa,bryozoans (miscellaneous),Outside,FALSE,1999-06-28,600,14,2.33,0.5326,0.0217
5,SR,Santa Rosa Island,RR,Rodes Reef,1999,10002,Diaperoecia californica,Southern staghorn bryozoan,Outside,FALSE,1999-06-28,600,0,0,0,0
5,SR,Santa Rosa Island,RR,Rodes Reef,1999,11008,Pachythyone rubra,aggregated red sea cucumber,Outside,FALSE,1999-06-28,600,0,0,0,0
5,SR,Santa Rosa Island,RR,Rodes Reef,1999,12001,Tunicata,tunicates,Outside,FALSE,1999-06-28,600,5,0.83,0.2787,0.0114
5,SR,Santa Rosa Island,RR,Rodes Reef,1999,13001,Miscellaneous Invertebrates including Ophiothrix spiculata,Miscellaneous Invertebrates including Ophiothrix spiculata,Outside,FALSE,1999-06-28,600,68,11.33,1.2949,0.0529
5,SR,Santa Rosa Island,RR,Rodes Reef,1999,15001,Bare Substrate,Bare Substrate,Outside,FALSE,1999-06-28,600,15,2.5,0.5712,0.0233
5,SR,Santa Rosa Island,RR,Rodes Reef,1999,15002,Rock,Rock,Outside,FALSE,1999-06-28,600,505,84.17,2.5197,0.1029
5,SR,Santa Rosa Island,RR,Rodes Reef,1999,15003,Cobble,Cobble,Outside,FALSE,1999-06-28,600,84,14.000000000000002,2.2186,0.0906
5,SR,Santa Rosa Island,RR,Rodes Reef,1999,15004,Sand,Sand,Outside,FALSE,1999-06-28,600,11,1.83,0.5365,0.0219
5,SR,Santa Rosa Island,RR,Rodes Reef,2000,1001,Chlorophyta,green algae,Outside,FALSE,2000-07-31,600,0,0,0,0
5,SR,Santa Rosa Island,RR,Rodes Reef,2000,2001,Phaeophyta,brown algae (miscellaneous),Outside,FALSE,2000-07-31,600,0,0,0,0
5,SR,Santa Rosa Island,RR,Rodes Reef,2000,2003,Desmarestia,acid weed,Outside,FALSE,2000-07-31,600,0,0,0,0
5,SR,Santa Rosa Island,RR,Rodes Reef,2000,2007,Cystoseira,bladder chain kelp,Outside,FALSE,2000-07-31,600,0,0,0,0
5,SR,Santa Rosa Island,RR,Rodes Reef,2000,2010,Macrocystis pyrifera,"giant kelp, all",Outside,FALSE,2000-07-31,600,0,0,0,0
5,SR,Santa Rosa Island,RR,Rodes Reef,2000,2012,Eisenia arborea,"Southern sea palm, all",Outside,FALSE,2000-07-31,600,0,0,0,0
5,SR,Santa Rosa Island,RR,Rodes Reef,2000,2013,Pterygophora californica,"California sea palm, all",Outside,FALSE,2000-07-31,600,0,0,0,0
5,SR,Santa Rosa Island,RR,Rodes Reef,2000,2014,Laminaria farlowii,"oar weed, all",Outside,FALSE,2000-07-31,600,0,0,0,0
5,SR,Santa Rosa Island,RR,Rodes Reef,2000,3001,Rhodophyta,red algae (miscellaneous),Outside,FALSE,2000-07-31,600,12,2,0.4434,0.0181
5,SR,Santa Rosa Island,RR,Rodes Reef,2000,3002,articulated coralline algae,articulated coralline algae,Outside,FALSE,2000-07-31,600,0,0,0,0
5,SR,Santa Rosa Island,RR,Rodes Reef,2000,3003,encrusting coralline algae,encrusting coralline algae,Outside,FALSE,2000-07-31,600,385,64.17,1.5103,0.0617
5,SR,Santa Rosa Island,RR,Rodes Reef,2000,3004,Gelidium,agar weed,Outside,FALSE,2000-07-31,600,0,0,0,0
5,SR,Santa Rosa Island,RR,Rodes Reef,2000,3005,Gigartina,sea tongue,Outside,FALSE,2000-07-31,600,0,0,0,0
5,SR,Santa Rosa Island,RR,Rodes Reef,2000,4001,Plantae,miscellaneous plants (ie: diatoms),Outside,FALSE,2000-07-31,600,0,0,0,0
