"SiteNumber","IslandCode","IslandName","SiteCode","SiteName","SurveyYear","SurveyDate","PermanentObserverNumber","Species","ScientificName","CommonName","Marker","Height_cm","Width_cm","Count"
10,"SC","Santa Cruz Island","YB","Yellow Banks",1994,8/22/1994 0:00:00,-1,6006.00,"Lophogorgia chilensis","red gorgonian",27491,30,26,1
10,"SC","Santa Cruz Island","YB","Yellow Banks",1994,8/22/1994 0:00:00,-1,6006.00,"Lophogorgia chilensis","red gorgonian",27492,13,12,1
10,"SC","Santa Cruz Island","YB","Yellow Banks",1994,8/22/1994 0:00:00,-1,6006.00,"Lophogorgia chilensis","red gorgonian",27493,32,13,1
10,"SC","Santa Cruz Island","YB","Yellow Banks",1994,8/22/1994 0:00:00,-1,6006.00,"Lophogorgia chilensis","red gorgonian",27494,14,11,1
10,"SC","Santa Cruz Island","YB","Yellow Banks",1994,8/22/1994 0:00:00,-1,6006.00,"Lophogorgia chilensis","red gorgonian",27495,19,13,1
10,"SC","Santa Cruz Island","YB","Yellow Banks",1994,8/22/1994 0:00:00,-1,6006.00,"Lophogorgia chilensis","red gorgonian",27496,32,17,1
10,"SC","Santa Cruz Island","YB","Yellow Banks",1994,8/22/1994 0:00:00,-1,6006.00,"Lophogorgia chilensis","red gorgonian",27497,31,15,1
10,"SC","Santa Cruz Island","YB","Yellow Banks",1994,8/22/1994 0:00:00,-1,6006.00,"Lophogorgia chilensis","red gorgonian",27498,23,21,1
10,"SC","Santa Cruz Island","YB","Yellow Banks",1994,8/22/1994 0:00:00,-1,6006.00,"Lophogorgia chilensis","red gorgonian",27499,37,28,1
10,"SC","Santa Cruz Island","YB","Yellow Banks",1994,8/22/1994 0:00:00,-1,6006.00,"Lophogorgia chilensis","red gorgonian",27500,9,4,1
10,"SC","Santa Cruz Island","YB","Yellow Banks",1994,8/22/1994 0:00:00,-1,6006.00,"Lophogorgia chilensis","red gorgonian",27501,19,18,1
10,"SC","Santa Cruz Island","YB","Yellow Banks",1994,8/22/1994 0:00:00,-1,6006.00,"Lophogorgia chilensis","red gorgonian",27502,32,12,1
10,"SC","Santa Cruz Island","YB","Yellow Banks",1994,8/22/1994 0:00:00,-1,6006.00,"Lophogorgia chilensis","red gorgonian",27503,29,22,1
10,"SC","Santa Cruz Island","YB","Yellow Banks",1994,8/22/1994 0:00:00,-1,6006.00,"Lophogorgia chilensis","red gorgonian",27504,28,22,1
10,"SC","Santa Cruz Island","YB","Yellow Banks",1994,8/22/1994 0:00:00,-1,6006.00,"Lophogorgia chilensis","red gorgonian",27505,32,20,1
10,"SC","Santa Cruz Island","YB","Yellow Banks",1994,8/22/1994 0:00:00,-1,6006.00,"Lophogorgia chilensis","red gorgonian",27506,27,15,1
10,"SC","Santa Cruz Island","YB","Yellow Banks",1994,8/22/1994 0:00:00,-1,6006.00,"Lophogorgia chilensis","red gorgonian",27507,18,9,1
10,"SC","Santa Cruz Island","YB","Yellow Banks",1994,8/22/1994 0:00:00,-1,6006.00,"Lophogorgia chilensis","red gorgonian",27508,32,19,1
10,"SC","Santa Cruz Island","YB","Yellow Banks",1994,8/22/1994 0:00:00,-1,6006.00,"Lophogorgia chilensis","red gorgonian",27509,27,18,1
10,"SC","Santa Cruz Island","YB","Yellow Banks",1994,8/22/1994 0:00:00,-1,6006.00,"Lophogorgia chilensis","red gorgonian",27510,12,9,1
10,"SC","Santa Cruz Island","YB","Yellow Banks",1994,8/22/1994 0:00:00,-1,6006.00,"Lophogorgia chilensis","red gorgonian",27511,19,17,1
10,"SC","Santa Cruz Island","YB","Yellow Banks",1994,8/22/1994 0:00:00,-1,6006.00,"Lophogorgia chilensis","red gorgonian",27512,52,27,1
10,"SC","Santa Cruz Island","YB","Yellow Banks",1994,8/22/1994 0:00:00,-1,6006.00,"Lophogorgia chilensis","red gorgonian",27513,25,22,1
10,"SC","Santa Cruz Island","YB","Yellow Banks",1994,8/22/1994 0:00:00,-1,6006.00,"Lophogorgia chilensis","red gorgonian",27514,40,33,1
10,"SC","Santa Cruz Island","YB","Yellow Banks",1994,8/22/1994 0:00:00,-1,6006.00,"Lophogorgia chilensis","red gorgonian",27515,50,45,1
10,"SC","Santa Cruz Island","YB","Yellow Banks",1994,8/22/1994 0:00:00,-1,6006.00,"Lophogorgia chilensis","red gorgonian",27516,37,36,1
10,"SC","Santa Cruz Island","YB","Yellow Banks",1994,8/22/1994 0:00:00,-1,6006.00,"Lophogorgia chilensis","red gorgonian",27517,35,21,1
10,"SC","Santa Cruz Island","YB","Yellow Banks",1994,8/22/1994 0:00:00,-1,6006.00,"Lophogorgia chilensis","red gorgonian",27518,32,26,1
10,"SC","Santa Cruz Island","YB","Yellow Banks",1994,8/22/1994 0:00:00,-1,6006.00,"Lophogorgia chilensis","red gorgonian",27519,37,24,1
10,"SC","Santa Cruz Island","YB","Yellow Banks",1994,8/22/1994 0:00:00,-1,6006.00,"Lophogorgia chilensis","red gorgonian",27520,24,16,1
10,"SC","Santa Cruz Island","YB","Yellow Banks",1994,8/22/1994 0:00:00,-1,6006.00,"Lophogorgia chilensis","red gorgonian",27521,26,18,1
10,"SC","Santa Cruz Island","YB","Yellow Banks",1994,8/22/1994 0:00:00,-1,6006.00,"Lophogorgia chilensis","red gorgonian",27522,49,33,1
10,"SC","Santa Cruz Island","YB","Yellow Banks",1994,8/22/1994 0:00:00,-1,6006.00,"Lophogorgia chilensis","red gorgonian",27523,31,17,1
10,"SC","Santa Cruz Island","YB","Yellow Banks",1994,8/22/1994 0:00:00,-1,6006.00,"Lophogorgia chilensis","red gorgonian",27524,17,16,1
10,"SC","Santa Cruz Island","YB","Yellow Banks",1994,8/22/1994 0:00:00,-1,6006.00,"Lophogorgia chilensis","red gorgonian",27525,31,15,1
10,"SC","Santa Cruz Island","YB","Yellow Banks",1994,8/22/1994 0:00:00,-1,6006.00,"Lophogorgia chilensis","red gorgonian",27526,28,29,1
10,"SC","Santa Cruz Island","YB","Yellow Banks",1994,8/22/1994 0:00:00,-1,6006.00,"Lophogorgia chilensis","red gorgonian",27527,12,11,1
10,"SC","Santa Cruz Island","YB","Yellow Banks",1994,8/22/1994 0:00:00,-1,6006.00,"Lophogorgia chilensis","red gorgonian",27528,35,14,1
10,"SC","Santa Cruz Island","YB","Yellow Banks",1994,8/22/1994 0:00:00,-1,6006.00,"Lophogorgia chilensis","red gorgonian",27529,36,9,1
10,"SC","Santa Cruz Island","YB","Yellow Banks",1994,8/22/1994 0:00:00,-1,6006.00,"Lophogorgia chilensis","red gorgonian",27530,34,10,1
10,"SC","Santa Cruz Island","YB","Yellow Banks",1994,8/22/1994 0:00:00,-1,6006.00,"Lophogorgia chilensis","red gorgonian",27531,21,23,1
10,"SC","Santa Cruz Island","YB","Yellow Banks",1994,8/22/1994 0:00:00,-1,6006.00,"Lophogorgia chilensis","red gorgonian",27532,28,10,1
10,"SC","Santa Cruz Island","YB","Yellow Banks",1994,8/22/1994 0:00:00,-1,6006.00,"Lophogorgia chilensis","red gorgonian",27533,20,27,1
10,"SC","Santa Cruz Island","YB","Yellow Banks",1994,8/22/1994 0:00:00,-1,6006.00,"Lophogorgia chilensis","red gorgonian",27534,36,31,1
10,"SC","Santa Cruz Island","YB","Yellow Banks",1994,8/22/1994 0:00:00,-1,6006.00,"Lophogorgia chilensis","red gorgonian",27535,28,6,1
10,"SC","Santa Cruz Island","YB","Yellow Banks",1994,8/22/1994 0:00:00,-1,6006.00,"Lophogorgia chilensis","red gorgonian",27536,22,13,1
10,"SC","Santa Cruz Island","YB","Yellow Banks",1994,8/22/1994 0:00:00,-1,6006.00,"Lophogorgia chilensis","red gorgonian",27537,30,15,1
10,"SC","Santa Cruz Island","YB","Yellow Banks",1994,8/22/1994 0:00:00,-1,6006.00,"Lophogorgia chilensis","red gorgonian",27538,14,12,1
10,"SC","Santa Cruz Island","YB","Yellow Banks",1994,8/22/1994 0:00:00,-1,6006.00,"Lophogorgia chilensis","red gorgonian",27539,23,14,1
10,"SC","Santa Cruz Island","YB","Yellow Banks",1994,8/22/1994 0:00:00,-1,6006.00,"Lophogorgia chilensis","red gorgonian",27540,38,20,1
10,"SC","Santa Cruz Island","YB","Yellow Banks",1994,8/22/1994 0:00:00,-1,6006.00,"Lophogorgia chilensis","red gorgonian",27541,49,44,1
10,"SC","Santa Cruz Island","YB","Yellow Banks",1994,8/22/1994 0:00:00,-1,6006.00,"Lophogorgia chilensis","red gorgonian",27542,24,19,1
10,"SC","Santa Cruz Island","YB","Yellow Banks",1994,8/22/1994 0:00:00,-1,6006.00,"Lophogorgia chilensis","red gorgonian",27543,27,18,1
10,"SC","Santa Cruz Island","YB","Yellow Banks",1995,7/24/1995 0:00:00,106,6006.00,"Lophogorgia chilensis","red gorgonian",28178,8,5,1
10,"SC","Santa Cruz Island","YB","Yellow Banks",1995,7/24/1995 0:00:00,106,6006.00,"Lophogorgia chilensis","red gorgonian",28179,19,11,1
10,"SC","Santa Cruz Island","YB","Yellow Banks",1995,7/24/1995 0:00:00,106,6006.00,"Lophogorgia chilensis","red gorgonian",28180,22,13,1
10,"SC","Santa Cruz Island","YB","Yellow Banks",1995,7/24/1995 0:00:00,106,6006.00,"Lophogorgia chilensis","red gorgonian",28181,45,32,1
10,"SC","Santa Cruz Island","YB","Yellow Banks",1995,7/24/1995 0:00:00,106,6006.00,"Lophogorgia chilensis","red gorgonian",28182,13,9,1
10,"SC","Santa Cruz Island","YB","Yellow Banks",1995,7/24/1995 0:00:00,106,6006.00,"Lophogorgia chilensis","red gorgonian",28183,29,32,1
10,"SC","Santa Cruz Island","YB","Yellow Banks",1995,7/24/1995 0:00:00,106,6006.00,"Lophogorgia chilensis","red gorgonian",28184,30,21,1
10,"SC","Santa Cruz Island","YB","Yellow Banks",1995,7/24/1995 0:00:00,106,6006.00,"Lophogorgia chilensis","red gorgonian",28185,22,12,1
10,"SC","Santa Cruz Island","YB","Yellow Banks",1995,7/24/1995 0:00:00,106,6006.00,"Lophogorgia chilensis","red gorgonian",28186,38,24,1
10,"SC","Santa Cruz Island","YB","Yellow Banks",1995,7/24/1995 0:00:00,106,6006.00,"Lophogorgia chilensis","red gorgonian",28187,11,8,1
10,"SC","Santa Cruz Island","YB","Yellow Banks",1995,7/24/1995 0:00:00,106,6006.00,"Lophogorgia chilensis","red gorgonian",28188,31,27,1
10,"SC","Santa Cruz Island","YB","Yellow Banks",1995,7/24/1995 0:00:00,106,6006.00,"Lophogorgia chilensis","red gorgonian",28189,23,12,1
10,"SC","Santa Cruz Island","YB","Yellow Banks",1995,7/24/1995 0:00:00,106,6006.00,"Lophogorgia chilensis","red gorgonian",28190,28,17,1
10,"SC","Santa Cruz Island","YB","Yellow Banks",1995,7/24/1995 0:00:00,106,6006.00,"Lophogorgia chilensis","red gorgonian",28191,17,3,1
10,"SC","Santa Cruz Island","YB","Yellow Banks",1995,7/24/1995 0:00:00,106,6006.00,"Lophogorgia chilensis","red gorgonian",28192,34,23,1
10,"SC","Santa Cruz Island","YB","Yellow Banks",1995,7/24/1995 0:00:00,106,6006.00,"Lophogorgia chilensis","red gorgonian",28193,29,13,1
10,"SC","Santa Cruz Island","YB","Yellow Banks",1995,7/24/1995 0:00:00,106,6006.00,"Lophogorgia chilensis","red gorgonian",28194,24,14,1
10,"SC","Santa Cruz Island","YB","Yellow Banks",1995,7/24/1995 0:00:00,106,6006.00,"Lophogorgia chilensis","red gorgonian",28195,27,18,1
10,"SC","Santa Cruz Island","YB","Yellow Banks",1995,7/24/1995 0:00:00,106,6007.00,"Muricea fruticosa","brown gorgonian",28196,38,61,1
10,"SC","Santa Cruz Island","YB","Yellow Banks",1995,7/24/1995 0:00:00,106,6007.00,"Muricea fruticosa","brown gorgonian",28197,25,29,1
10,"SC","Santa Cruz Island","YB","Yellow Banks",1995,7/24/1995 0:00:00,106,6007.00,"Muricea fruticosa","brown gorgonian",28198,19,23,1
10,"SC","Santa Cruz Island","YB","Yellow Banks",1995,7/24/1995 0:00:00,106,6007.00,"Muricea fruticosa","brown gorgonian",28199,17,30,1
10,"SC","Santa Cruz Island","YB","Yellow Banks",1995,7/24/1995 0:00:00,106,6007.00,"Muricea fruticosa","brown gorgonian",28200,22,33,1
10,"SC","Santa Cruz Island","YB","Yellow Banks",1995,7/24/1995 0:00:00,106,6007.00,"Muricea fruticosa","brown gorgonian",28201,42,51,1
10,"SC","Santa Cruz Island","YB","Yellow Banks",1995,7/24/1995 0:00:00,106,6007.00,"Muricea fruticosa","brown gorgonian",28202,23,41,1
10,"SC","Santa Cruz Island","YB","Yellow Banks",1995,7/24/1995 0:00:00,106,6008.00,"Muricea californica","California golden gorgonian",28203,38,51,1
10,"SC","Santa Cruz Island","YB","Yellow Banks",1995,7/24/1995 0:00:00,106,6008.00,"Muricea californica","California golden gorgonian",28204,31,39,1
10,"SC","Santa Cruz Island","YB","Yellow Banks",1995,7/24/1995 0:00:00,106,6008.00,"Muricea californica","California golden gorgonian",28205,42,40,1
10,"SC","Santa Cruz Island","YB","Yellow Banks",1995,7/24/1995 0:00:00,106,6008.00,"Muricea californica","California golden gorgonian",28206,36,57,1
10,"SC","Santa Cruz Island","YB","Yellow Banks",1996,8/19/1996 0:00:00,138,6006.00,"Lophogorgia chilensis","red gorgonian",28687,24,18,1
10,"SC","Santa Cruz Island","YB","Yellow Banks",1996,8/19/1996 0:00:00,138,6006.00,"Lophogorgia chilensis","red gorgonian",28688,43,32,1
10,"SC","Santa Cruz Island","YB","Yellow Banks",1996,8/19/1996 0:00:00,138,6006.00,"Lophogorgia chilensis","red gorgonian",28689,28,14,1
10,"SC","Santa Cruz Island","YB","Yellow Banks",1996,8/19/1996 0:00:00,138,6006.00,"Lophogorgia chilensis","red gorgonian",28690,9,8,1
10,"SC","Santa Cruz Island","YB","Yellow Banks",1996,8/19/1996 0:00:00,138,6006.00,"Lophogorgia chilensis","red gorgonian",28691,28,11,1
10,"SC","Santa Cruz Island","YB","Yellow Banks",1996,8/19/1996 0:00:00,138,6006.00,"Lophogorgia chilensis","red gorgonian",28692,29,24,1
10,"SC","Santa Cruz Island","YB","Yellow Banks",1996,8/19/1996 0:00:00,138,6006.00,"Lophogorgia chilensis","red gorgonian",28693,15,11,1
10,"SC","Santa Cruz Island","YB","Yellow Banks",1996,8/19/1996 0:00:00,138,6006.00,"Lophogorgia chilensis","red gorgonian",28694,23,14,1
10,"SC","Santa Cruz Island","YB","Yellow Banks",1996,8/19/1996 0:00:00,138,6006.00,"Lophogorgia chilensis","red gorgonian",28695,14,6,1
10,"SC","Santa Cruz Island","YB","Yellow Banks",1996,8/19/1996 0:00:00,138,6006.00,"Lophogorgia chilensis","red gorgonian",28696,36,25,1
10,"SC","Santa Cruz Island","YB","Yellow Banks",1996,8/19/1996 0:00:00,138,6006.00,"Lophogorgia chilensis","red gorgonian",28697,22,24,1
10,"SC","Santa Cruz Island","YB","Yellow Banks",1996,8/19/1996 0:00:00,138,6006.00,"Lophogorgia chilensis","red gorgonian",28698,25,17,1
10,"SC","Santa Cruz Island","YB","Yellow Banks",1996,8/19/1996 0:00:00,138,6006.00,"Lophogorgia chilensis","red gorgonian",28699,34,24,1
10,"SC","Santa Cruz Island","YB","Yellow Banks",1996,8/19/1996 0:00:00,138,6006.00,"Lophogorgia chilensis","red gorgonian",28700,25,19,1
10,"SC","Santa Cruz Island","YB","Yellow Banks",1996,8/19/1996 0:00:00,138,6006.00,"Lophogorgia chilensis","red gorgonian",28701,36,32,1
10,"SC","Santa Cruz Island","YB","Yellow Banks",1996,8/19/1996 0:00:00,138,6006.00,"Lophogorgia chilensis","red gorgonian",28702,50,44,1
10,"SC","Santa Cruz Island","YB","Yellow Banks",1996,8/19/1996 0:00:00,138,6006.00,"Lophogorgia chilensis","red gorgonian",28703,45,36,1
10,"SC","Santa Cruz Island","YB","Yellow Banks",1996,8/19/1996 0:00:00,138,6006.00,"Lophogorgia chilensis","red gorgonian",28704,34,14,1
10,"SC","Santa Cruz Island","YB","Yellow Banks",1996,8/19/1996 0:00:00,138,6006.00,"Lophogorgia chilensis","red gorgonian",28705,22,24,1
10,"SC","Santa Cruz Island","YB","Yellow Banks",1996,8/19/1996 0:00:00,138,6006.00,"Lophogorgia chilensis","red gorgonian",28706,26,26,1
10,"SC","Santa Cruz Island","YB","Yellow Banks",1996,8/19/1996 0:00:00,138,6006.00,"Lophogorgia chilensis","red gorgonian",28707,43,26,1
10,"SC","Santa Cruz Island","YB","Yellow Banks",1996,8/19/1996 0:00:00,138,6006.00,"Lophogorgia chilensis","red gorgonian",28708,33,21,1
10,"SC","Santa Cruz Island","YB","Yellow Banks",1996,8/19/1996 0:00:00,138,6006.00,"Lophogorgia chilensis","red gorgonian",28709,17,10,1
10,"SC","Santa Cruz Island","YB","Yellow Banks",1996,8/19/1996 0:00:00,138,6006.00,"Lophogorgia chilensis","red gorgonian",28710,15,11,1
10,"SC","Santa Cruz Island","YB","Yellow Banks",1996,8/19/1996 0:00:00,138,6006.00,"Lophogorgia chilensis","red gorgonian",28711,33,20,1
10,"SC","Santa Cruz Island","YB","Yellow Banks",1996,8/19/1996 0:00:00,138,6006.00,"Lophogorgia chilensis","red gorgonian",28712,35,40,1
10,"SC","Santa Cruz Island","YB","Yellow Banks",1996,8/19/1996 0:00:00,138,6007.00,"Muricea fruticosa","brown gorgonian",28713,24,31,1
10,"SC","Santa Cruz Island","YB","Yellow Banks",1996,8/19/1996 0:00:00,138,6007.00,"Muricea fruticosa","brown gorgonian",28714,18,31,1
10,"SC","Santa Cruz Island","YB","Yellow Banks",1996,8/19/1996 0:00:00,138,6007.00,"Muricea fruticosa","brown gorgonian",28715,18,34,1
10,"SC","Santa Cruz Island","YB","Yellow Banks",1996,8/19/1996 0:00:00,138,6008.00,"Muricea californica","California golden gorgonian",28716,44,60,1
10,"SC","Santa Cruz Island","YB","Yellow Banks",1996,8/19/1996 0:00:00,138,6008.00,"Muricea californica","California golden gorgonian",28717,55,93,1
10,"SC","Santa Cruz Island","YB","Yellow Banks",1996,8/19/1996 0:00:00,138,6008.00,"Muricea californica","California golden gorgonian",28718,18,31,1
10,"SC","Santa Cruz Island","YB","Yellow Banks",1996,8/19/1996 0:00:00,138,6008.00,"Muricea californica","California golden gorgonian",28719,33,48,1
10,"SC","Santa Cruz Island","YB","Yellow Banks",1996,8/19/1996 0:00:00,138,6008.00,"Muricea californica","California golden gorgonian",28720,43,43,1
10,"SC","Santa Cruz Island","YB","Yellow Banks",1996,8/19/1996 0:00:00,138,6008.00,"Muricea californica","California golden gorgonian",28721,44,62,1
10,"SC","Santa Cruz Island","YB","Yellow Banks",1997,9/8/1997 0:00:00,190,6006.00,"Lophogorgia chilensis","red gorgonian",29454,32,20,1
10,"SC","Santa Cruz Island","YB","Yellow Banks",1997,9/8/1997 0:00:00,190,6006.00,"Lophogorgia chilensis","red gorgonian",29455,24,23,1
10,"SC","Santa Cruz Island","YB","Yellow Banks",1997,9/8/1997 0:00:00,190,6006.00,"Lophogorgia chilensis","red gorgonian",29456,38,27,1
10,"SC","Santa Cruz Island","YB","Yellow Banks",1997,9/8/1997 0:00:00,190,6006.00,"Lophogorgia chilensis","red gorgonian",29457,31,17,1
10,"SC","Santa Cruz Island","YB","Yellow Banks",1997,9/8/1997 0:00:00,190,6006.00,"Lophogorgia chilensis","red gorgonian",29458,28,22,1
10,"SC","Santa Cruz Island","YB","Yellow Banks",1997,9/8/1997 0:00:00,190,6006.00,"Lophogorgia chilensis","red gorgonian",29459,22,13,1
10,"SC","Santa Cruz Island","YB","Yellow Banks",1997,9/8/1997 0:00:00,190,6006.00,"Lophogorgia chilensis","red gorgonian",29460,29,21,1
10,"SC","Santa Cruz Island","YB","Yellow Banks",1997,9/8/1997 0:00:00,190,6006.00,"Lophogorgia chilensis","red gorgonian",29461,20,11,1
10,"SC","Santa Cruz Island","YB","Yellow Banks",1997,9/8/1997 0:00:00,190,6006.00,"Lophogorgia chilensis","red gorgonian",29462,37,36,1
10,"SC","Santa Cruz Island","YB","Yellow Banks",1997,9/8/1997 0:00:00,190,6006.00,"Lophogorgia chilensis","red gorgonian",29463,36,9,1
10,"SC","Santa Cruz Island","YB","Yellow Banks",1997,9/8/1997 0:00:00,190,6006.00,"Lophogorgia chilensis","red gorgonian",29464,41,23,1
10,"SC","Santa Cruz Island","YB","Yellow Banks",1997,9/8/1997 0:00:00,190,6006.00,"Lophogorgia chilensis","red gorgonian",29465,34,32,1
10,"SC","Santa Cruz Island","YB","Yellow Banks",1997,9/8/1997 0:00:00,190,6006.00,"Lophogorgia chilensis","red gorgonian",29466,28,16,1
10,"SC","Santa Cruz Island","YB","Yellow Banks",1997,9/8/1997 0:00:00,190,6006.00,"Lophogorgia chilensis","red gorgonian",29467,39,26,1
10,"SC","Santa Cruz Island","YB","Yellow Banks",1997,9/8/1997 0:00:00,190,6006.00,"Lophogorgia chilensis","red gorgonian",29468,28,16,1
10,"SC","Santa Cruz Island","YB","Yellow Banks",1997,9/8/1997 0:00:00,190,6006.00,"Lophogorgia chilensis","red gorgonian",29469,38,18,1
10,"SC","Santa Cruz Island","YB","Yellow Banks",1997,9/8/1997 0:00:00,190,6006.00,"Lophogorgia chilensis","red gorgonian",29470,50,38,1
10,"SC","Santa Cruz Island","YB","Yellow Banks",1997,9/8/1997 0:00:00,190,6006.00,"Lophogorgia chilensis","red gorgonian",29471,33,9,1
10,"SC","Santa Cruz Island","YB","Yellow Banks",1997,9/8/1997 0:00:00,190,6006.00,"Lophogorgia chilensis","red gorgonian",29472,31,25,1
10,"SC","Santa Cruz Island","YB","Yellow Banks",1997,9/8/1997 0:00:00,190,6006.00,"Lophogorgia chilensis","red gorgonian",29473,45,27,1
10,"SC","Santa Cruz Island","YB","Yellow Banks",1997,9/8/1997 0:00:00,190,6006.00,"Lophogorgia chilensis","red gorgonian",29474,46,30,1
10,"SC","Santa Cruz Island","YB","Yellow Banks",1997,9/8/1997 0:00:00,190,6006.00,"Lophogorgia chilensis","red gorgonian",29475,50,47,1
10,"SC","Santa Cruz Island","YB","Yellow Banks",1997,9/8/1997 0:00:00,190,6006.00,"Lophogorgia chilensis","red gorgonian",29476,52,32,1
10,"SC","Santa Cruz Island","YB","Yellow Banks",1997,9/8/1997 0:00:00,190,6007.00,"Muricea fruticosa","brown gorgonian",29477,31,35,1
10,"SC","Santa Cruz Island","YB","Yellow Banks",1997,9/8/1997 0:00:00,190,6007.00,"Muricea fruticosa","brown gorgonian",29478,18,31,1
10,"SC","Santa Cruz Island","YB","Yellow Banks",1997,9/8/1997 0:00:00,190,6007.00,"Muricea fruticosa","brown gorgonian",29479,10,23,1
10,"SC","Santa Cruz Island","YB","Yellow Banks",1997,9/8/1997 0:00:00,190,6007.00,"Muricea fruticosa","brown gorgonian",29480,23,39,1
10,"SC","Santa Cruz Island","YB","Yellow Banks",1997,9/8/1997 0:00:00,190,6008.00,"Muricea californica","California golden gorgonian",29481,32,50,1
10,"SC","Santa Cruz Island","YB","Yellow Banks",1997,9/8/1997 0:00:00,190,6008.00,"Muricea californica","California golden gorgonian",29482,42,67,1
10,"SC","Santa Cruz Island","YB","Yellow Banks",1997,9/8/1997 0:00:00,190,6008.00,"Muricea californica","California golden gorgonian",29483,49,84,1
10,"SC","Santa Cruz Island","YB","Yellow Banks",1997,9/8/1997 0:00:00,190,6008.00,"Muricea californica","California golden gorgonian",29484,46,77,1
10,"SC","Santa Cruz Island","YB","Yellow Banks",1997,9/8/1997 0:00:00,190,6008.00,"Muricea californica","California golden gorgonian",29485,15,22,1
10,"SC","Santa Cruz Island","YB","Yellow Banks",1997,9/8/1997 0:00:00,252,6006.00,"Lophogorgia chilensis","red gorgonian",29486,35,21,1
10,"SC","Santa Cruz Island","YB","Yellow Banks",1997,9/8/1997 0:00:00,252,6006.00,"Lophogorgia chilensis","red gorgonian",29487,24,15,1
10,"SC","Santa Cruz Island","YB","Yellow Banks",1997,9/8/1997 0:00:00,252,6006.00,"Lophogorgia chilensis","red gorgonian",29488,38,32,1
10,"SC","Santa Cruz Island","YB","Yellow Banks",1997,9/8/1997 0:00:00,252,6006.00,"Lophogorgia chilensis","red gorgonian",29489,33,20,1
10,"SC","Santa Cruz Island","YB","Yellow Banks",1997,9/8/1997 0:00:00,252,6006.00,"Lophogorgia chilensis","red gorgonian",29490,38,26,1
10,"SC","Santa Cruz Island","YB","Yellow Banks",1997,9/8/1997 0:00:00,252,6006.00,"Lophogorgia chilensis","red gorgonian",29491,34,23,1
