"SiteNumber","IslandCode","IslandName","SiteCode","SiteName","SurveyYear","SurveyDate","PermanentObserverNumber","ScientificName","CommonName","Count","TotalLength_cm","MinimumLength_cm","MaximumLength_cm"
5,"SR","Santa Rosa Island","RR","Rodes Reef",2013,9/19/2013 0:00:00,138,"Embiotoca lateralis","striped surfperch, all",1,21,,
5,"SR","Santa Rosa Island","RR","Rodes Reef",2013,9/19/2013 0:00:00,138,"Hexagrammos decagrammus","kelp greenling",1,11,,
5,"SR","Santa Rosa Island","RR","Rodes Reef",2013,9/19/2013 0:00:00,138,"Hexagrammos decagrammus","kelp greenling",1,12,,
5,"SR","Santa Rosa Island","RR","Rodes Reef",2013,9/19/2013 0:00:00,138,"Hexagrammos decagrammus","kelp greenling",1,15,,
5,"SR","Santa Rosa Island","RR","Rodes Reef",2013,9/19/2013 0:00:00,138,"Hexagrammos decagrammus","kelp greenling",1,28,,
5,"SR","Santa Rosa Island","RR","Rodes Reef",2013,9/19/2013 0:00:00,138,"Oxyjulis californica","señorita, all",4,12,11,14
5,"SR","Santa Rosa Island","RR","Rodes Reef",2013,9/19/2013 0:00:00,138,"Oxyjulis californica","señorita, all",1,13,,
5,"SR","Santa Rosa Island","RR","Rodes Reef",2013,9/19/2013 0:00:00,138,"Oxyjulis californica","señorita, all",1,17,,
5,"SR","Santa Rosa Island","RR","Rodes Reef",2013,9/19/2013 0:00:00,138,"Oxyjulis californica","señorita, all",5,18,16,19
5,"SR","Santa Rosa Island","RR","Rodes Reef",2013,9/19/2013 0:00:00,138,"Paralabrax clathratus","kelp bass, all",1,42,,
5,"SR","Santa Rosa Island","RR","Rodes Reef",2013,9/19/2013 0:00:00,138,"Pleuronichthys coenosus","c-o turbot",1,30,,
5,"SR","Santa Rosa Island","RR","Rodes Reef",2013,9/19/2013 0:00:00,138,"Rhacochilus toxotes","rubberlip surfperch",1,37,,
5,"SR","Santa Rosa Island","RR","Rodes Reef",2013,9/19/2013 0:00:00,138,"Rhacochilus vacca","pile perch, all",4,9,,
5,"SR","Santa Rosa Island","RR","Rodes Reef",2013,9/19/2013 0:00:00,138,"Scorpaenichthys marmoratus","cabezon, all",1,8,,
5,"SR","Santa Rosa Island","RR","Rodes Reef",2013,9/19/2013 0:00:00,138,"Scorpaenichthys marmoratus","cabezon, all",1,9,,
5,"SR","Santa Rosa Island","RR","Rodes Reef",2013,9/19/2013 0:00:00,138,"Sebastes atrovirens","kelp rockfish, all",1,15,,
5,"SR","Santa Rosa Island","RR","Rodes Reef",2013,9/19/2013 0:00:00,138,"Sebastes atrovirens","kelp rockfish, all",1,25,,
5,"SR","Santa Rosa Island","RR","Rodes Reef",2013,9/19/2013 0:00:00,138,"Sebastes atrovirens","kelp rockfish, all",1,32,,
5,"SR","Santa Rosa Island","RR","Rodes Reef",2013,9/19/2013 0:00:00,138,"Sebastes atrovirens","kelp rockfish, all",1,33,,
5,"SR","Santa Rosa Island","RR","Rodes Reef",2013,9/19/2013 0:00:00,138,"Sebastes atrovirens","kelp rockfish, all",1,35,,
5,"SR","Santa Rosa Island","RR","Rodes Reef",2013,9/19/2013 0:00:00,138,"Sebastes caurinus","copper rockfish, all",1,35,,
5,"SR","Santa Rosa Island","RR","Rodes Reef",2013,9/19/2013 0:00:00,138,"Sebastes chrysomelas","black and yellow rockfish, all",1,16,,
5,"SR","Santa Rosa Island","RR","Rodes Reef",2013,9/19/2013 0:00:00,138,"Sebastes chrysomelas","black and yellow rockfish, all",1,27,,
5,"SR","Santa Rosa Island","RR","Rodes Reef",2013,9/19/2013 0:00:00,138,"Sebastes miniatus","vermillion rockfish, all",1,6,,
5,"SR","Santa Rosa Island","RR","Rodes Reef",2013,9/19/2013 0:00:00,138,"Sebastes miniatus","vermillion rockfish, all",3,7,,
5,"SR","Santa Rosa Island","RR","Rodes Reef",2013,9/19/2013 0:00:00,138,"Sebastes miniatus","vermillion rockfish, all",1,39,,
5,"SR","Santa Rosa Island","RR","Rodes Reef",2013,9/19/2013 0:00:00,138,"Sebastes mystinus","blue rockfish, all",350,8,6,10
5,"SR","Santa Rosa Island","RR","Rodes Reef",2013,9/19/2013 0:00:00,138,"Sebastes mystinus","blue rockfish, all",2,12,,
5,"SR","Santa Rosa Island","RR","Rodes Reef",2013,9/19/2013 0:00:00,138,"Sebastes mystinus","blue rockfish, all",2,13,,
5,"SR","Santa Rosa Island","RR","Rodes Reef",2013,9/19/2013 0:00:00,138,"Sebastes mystinus","blue rockfish, all",14,15,13,17
5,"SR","Santa Rosa Island","RR","Rodes Reef",2013,9/19/2013 0:00:00,138,"Sebastes mystinus","blue rockfish, all",1,20,,
5,"SR","Santa Rosa Island","RR","Rodes Reef",2013,9/19/2013 0:00:00,138,"Sebastes mystinus","blue rockfish, all",10,24,22,27
5,"SR","Santa Rosa Island","RR","Rodes Reef",2013,9/19/2013 0:00:00,138,"Sebastes mystinus","blue rockfish, all",5,30,27,32
5,"SR","Santa Rosa Island","RR","Rodes Reef",2013,9/19/2013 0:00:00,138,"Sebastes mystinus","blue rockfish, all",3,34,32,37
5,"SR","Santa Rosa Island","RR","Rodes Reef",2013,9/19/2013 0:00:00,138,"Sebastes mystinus","blue rockfish, all",1,38,,
5,"SR","Santa Rosa Island","RR","Rodes Reef",2013,9/19/2013 0:00:00,138,"Sebastes serranoides","olive rockfish, all",12,8,8,9
5,"SR","Santa Rosa Island","RR","Rodes Reef",2013,9/19/2013 0:00:00,138,"Semicossyphus pulcher","California sheephead, female",1,40,,
5,"SR","Santa Rosa Island","RR","Rodes Reef",2013,9/19/2013 0:00:00,138,"Semicossyphus pulcher","California sheephead, female",1,48,,
5,"SR","Santa Rosa Island","RR","Rodes Reef",2013,9/19/2013 0:00:00,138,"Semicossyphus pulcher","California sheephead, male",1,70,,
5,"SR","Santa Rosa Island","RR","Rodes Reef",2013,9/19/2013 0:00:00,138,"Semicossyphus pulcher","California sheephead, male",1,75,,
5,"SR","Santa Rosa Island","RR","Rodes Reef",2013,9/19/2013 0:00:00,138,"Semicossyphus pulcher","California sheephead, male",1,80,,
5,"SR","Santa Rosa Island","RR","Rodes Reef",2014,8/11/2014 0:00:00,138,"Caulolatilus princeps","ocean whitefish, all",1,28,,
5,"SR","Santa Rosa Island","RR","Rodes Reef",2014,8/11/2014 0:00:00,138,"Caulolatilus princeps","ocean whitefish, all",1,30,,
5,"SR","Santa Rosa Island","RR","Rodes Reef",2014,8/11/2014 0:00:00,138,"Embiotoca jacksoni","black surfperch, all",1,7,,
5,"SR","Santa Rosa Island","RR","Rodes Reef",2014,8/11/2014 0:00:00,138,"Embiotoca jacksoni","black surfperch, all",3,8,,
5,"SR","Santa Rosa Island","RR","Rodes Reef",2014,8/11/2014 0:00:00,138,"Embiotoca jacksoni","black surfperch, all",2,9,,
5,"SR","Santa Rosa Island","RR","Rodes Reef",2014,8/11/2014 0:00:00,138,"Embiotoca jacksoni","black surfperch, all",1,11,,
5,"SR","Santa Rosa Island","RR","Rodes Reef",2014,8/11/2014 0:00:00,138,"Embiotoca jacksoni","black surfperch, all",1,34,,
5,"SR","Santa Rosa Island","RR","Rodes Reef",2014,8/11/2014 0:00:00,138,"Embiotoca lateralis","striped surfperch, all",3,7,,
5,"SR","Santa Rosa Island","RR","Rodes Reef",2014,8/11/2014 0:00:00,138,"Embiotoca lateralis","striped surfperch, all",5,8,,
5,"SR","Santa Rosa Island","RR","Rodes Reef",2014,8/11/2014 0:00:00,138,"Embiotoca lateralis","striped surfperch, all",5,9,,
5,"SR","Santa Rosa Island","RR","Rodes Reef",2014,8/11/2014 0:00:00,138,"Embiotoca lateralis","striped surfperch, all",2,10,,
5,"SR","Santa Rosa Island","RR","Rodes Reef",2014,8/11/2014 0:00:00,138,"Embiotoca lateralis","striped surfperch, all",1,22,,
5,"SR","Santa Rosa Island","RR","Rodes Reef",2014,8/11/2014 0:00:00,138,"Hexagrammos decagrammus","kelp greenling, male",1,33,,
5,"SR","Santa Rosa Island","RR","Rodes Reef",2014,8/11/2014 0:00:00,138,"Hypsurus caryi","rainbow surfperch",1,7,,
5,"SR","Santa Rosa Island","RR","Rodes Reef",2014,8/11/2014 0:00:00,138,"Ophiodon elongatus","lingcod",2,55,,
5,"SR","Santa Rosa Island","RR","Rodes Reef",2014,8/11/2014 0:00:00,138,"Oxyjulis californica","señorita, all",16,16,14,18
5,"SR","Santa Rosa Island","RR","Rodes Reef",2014,8/11/2014 0:00:00,138,"Oxyjulis californica","señorita, all",38,20,18,22
5,"SR","Santa Rosa Island","RR","Rodes Reef",2014,8/11/2014 0:00:00,138,"Paralabrax clathratus","kelp bass, all",1,48,,
5,"SR","Santa Rosa Island","RR","Rodes Reef",2014,8/11/2014 0:00:00,138,"Rhacochilus toxotes","rubberlip surfperch",1,40,,
5,"SR","Santa Rosa Island","RR","Rodes Reef",2014,8/11/2014 0:00:00,138,"Rhacochilus vacca","pile perch, all",2,10,,
5,"SR","Santa Rosa Island","RR","Rodes Reef",2014,8/11/2014 0:00:00,138,"Scorpaena guttata","California scorpionfish, all",1,8,,
5,"SR","Santa Rosa Island","RR","Rodes Reef",2014,8/11/2014 0:00:00,138,"Sebastes atrovirens","kelp rockfish, all",1,12,,
5,"SR","Santa Rosa Island","RR","Rodes Reef",2014,8/11/2014 0:00:00,138,"Sebastes atrovirens","kelp rockfish, all",2,20,,
5,"SR","Santa Rosa Island","RR","Rodes Reef",2014,8/11/2014 0:00:00,138,"Sebastes atrovirens","kelp rockfish, all",1,23,,
5,"SR","Santa Rosa Island","RR","Rodes Reef",2014,8/11/2014 0:00:00,138,"Sebastes atrovirens","kelp rockfish, all",1,24,,
5,"SR","Santa Rosa Island","RR","Rodes Reef",2014,8/11/2014 0:00:00,138,"Sebastes atrovirens","kelp rockfish, all",2,26,,
5,"SR","Santa Rosa Island","RR","Rodes Reef",2014,8/11/2014 0:00:00,138,"Sebastes atrovirens","kelp rockfish, all",2,30,,
5,"SR","Santa Rosa Island","RR","Rodes Reef",2014,8/11/2014 0:00:00,138,"Sebastes atrovirens","kelp rockfish, all",1,32,,
5,"SR","Santa Rosa Island","RR","Rodes Reef",2014,8/11/2014 0:00:00,138,"Sebastes atrovirens","kelp rockfish, all",2,33,,
5,"SR","Santa Rosa Island","RR","Rodes Reef",2014,8/11/2014 0:00:00,138,"Sebastes caurinus","copper rockfish, all",1,15,,
5,"SR","Santa Rosa Island","RR","Rodes Reef",2014,8/11/2014 0:00:00,138,"Sebastes caurinus","copper rockfish, all",1,29,,
5,"SR","Santa Rosa Island","RR","Rodes Reef",2014,8/11/2014 0:00:00,138,"Sebastes caurinus","copper rockfish, all",1,35,,
5,"SR","Santa Rosa Island","RR","Rodes Reef",2014,8/11/2014 0:00:00,138,"Sebastes caurinus","copper rockfish, all",1,38,,
5,"SR","Santa Rosa Island","RR","Rodes Reef",2014,8/11/2014 0:00:00,138,"Sebastes miniatus","vermillion rockfish, all",1,4,,
5,"SR","Santa Rosa Island","RR","Rodes Reef",2014,8/11/2014 0:00:00,138,"Sebastes miniatus","vermillion rockfish, all",3,8,7,8
5,"SR","Santa Rosa Island","RR","Rodes Reef",2014,8/11/2014 0:00:00,138,"Sebastes miniatus","vermillion rockfish, all",7,9,8,10
5,"SR","Santa Rosa Island","RR","Rodes Reef",2014,8/11/2014 0:00:00,138,"Sebastes mystinus","blue rockfish, all",90,8,6,9
5,"SR","Santa Rosa Island","RR","Rodes Reef",2014,8/11/2014 0:00:00,138,"Sebastes mystinus","blue rockfish, all",65,10,9,11
5,"SR","Santa Rosa Island","RR","Rodes Reef",2014,8/11/2014 0:00:00,138,"Sebastes mystinus","blue rockfish, all",32,12,11,14
5,"SR","Santa Rosa Island","RR","Rodes Reef",2014,8/11/2014 0:00:00,138,"Sebastes mystinus","blue rockfish, all",9,16,14,18
5,"SR","Santa Rosa Island","RR","Rodes Reef",2014,8/11/2014 0:00:00,138,"Sebastes mystinus","blue rockfish, all",5,20,18,22
5,"SR","Santa Rosa Island","RR","Rodes Reef",2014,8/11/2014 0:00:00,138,"Sebastes mystinus","blue rockfish, all",5,24,22,26
5,"SR","Santa Rosa Island","RR","Rodes Reef",2014,8/11/2014 0:00:00,138,"Sebastes mystinus","blue rockfish, all",1,28,,
5,"SR","Santa Rosa Island","RR","Rodes Reef",2014,8/11/2014 0:00:00,138,"Sebastes mystinus","blue rockfish, all",1,32,,
5,"SR","Santa Rosa Island","RR","Rodes Reef",2014,8/11/2014 0:00:00,138,"Sebastes mystinus","blue rockfish, all",4,36,34,38
5,"SR","Santa Rosa Island","RR","Rodes Reef",2014,8/11/2014 0:00:00,138,"Sebastes serranoides","olive rockfish, all",6,8,6,9
5,"SR","Santa Rosa Island","RR","Rodes Reef",2014,8/11/2014 0:00:00,138,"Sebastes serranoides","olive rockfish, all",1,15,,
5,"SR","Santa Rosa Island","RR","Rodes Reef",2014,8/11/2014 0:00:00,138,"Sebastes serriceps","treefish, all",1,27,,
5,"SR","Santa Rosa Island","RR","Rodes Reef",2014,8/11/2014 0:00:00,138,"Semicossyphus pulcher","California sheephead, female",1,40,,
5,"SR","Santa Rosa Island","RR","Rodes Reef",2014,8/11/2014 0:00:00,138,"Semicossyphus pulcher","California sheephead, female",1,55,,
5,"SR","Santa Rosa Island","RR","Rodes Reef",2014,8/11/2014 0:00:00,138,"Semicossyphus pulcher","California sheephead, male",1,68,,
5,"SR","Santa Rosa Island","RR","Rodes Reef",2014,8/11/2014 0:00:00,138,"Semicossyphus pulcher","California sheephead, male",2,75,,
5,"SR","Santa Rosa Island","RR","Rodes Reef",2015,6/9/2015 0:00:00,138,"Caulolatilus princeps","ocean whitefish, all",1,65,,
5,"SR","Santa Rosa Island","RR","Rodes Reef",2015,6/9/2015 0:00:00,138,"Caulolatilus princeps","ocean whitefish, all",1,70,,
5,"SR","Santa Rosa Island","RR","Rodes Reef",2015,6/9/2015 0:00:00,138,"Caulolatilus princeps","ocean whitefish, all",2,80,,
5,"SR","Santa Rosa Island","RR","Rodes Reef",2015,6/9/2015 0:00:00,138,"Chromis punctipinnis","blacksmith, all",3,7,6,8
5,"SR","Santa Rosa Island","RR","Rodes Reef",2015,6/9/2015 0:00:00,138,"Chromis punctipinnis","blacksmith, all",1,9,8,10
5,"SR","Santa Rosa Island","RR","Rodes Reef",2015,6/9/2015 0:00:00,138,"Chromis punctipinnis","blacksmith, all",22,12,10,14
5,"SR","Santa Rosa Island","RR","Rodes Reef",2015,6/9/2015 0:00:00,138,"Embiotoca jacksoni","black surfperch, all",1,14,,
5,"SR","Santa Rosa Island","RR","Rodes Reef",2015,6/9/2015 0:00:00,138,"Embiotoca jacksoni","black surfperch, all",2,17,,
5,"SR","Santa Rosa Island","RR","Rodes Reef",2015,6/9/2015 0:00:00,138,"Embiotoca lateralis","striped surfperch, all",1,5,,
5,"SR","Santa Rosa Island","RR","Rodes Reef",2015,6/9/2015 0:00:00,138,"Embiotoca lateralis","striped surfperch, all",2,6,,
5,"SR","Santa Rosa Island","RR","Rodes Reef",2015,6/9/2015 0:00:00,138,"Embiotoca lateralis","striped surfperch, all",2,7,,
5,"SR","Santa Rosa Island","RR","Rodes Reef",2015,6/9/2015 0:00:00,138,"Embiotoca lateralis","striped surfperch, all",1,19,,
5,"SR","Santa Rosa Island","RR","Rodes Reef",2015,6/9/2015 0:00:00,138,"Embiotoca lateralis","striped surfperch, all",1,24,,
5,"SR","Santa Rosa Island","RR","Rodes Reef",2015,6/9/2015 0:00:00,138,"Embiotoca lateralis","striped surfperch, all",2,25,,
5,"SR","Santa Rosa Island","RR","Rodes Reef",2015,6/9/2015 0:00:00,138,"Embiotoca lateralis","striped surfperch, all",1,26,,
5,"SR","Santa Rosa Island","RR","Rodes Reef",2015,6/9/2015 0:00:00,138,"Embiotoca lateralis","striped surfperch, all",1,27,,
5,"SR","Santa Rosa Island","RR","Rodes Reef",2015,6/9/2015 0:00:00,138,"Embiotoca lateralis","striped surfperch, all",1,30,,
5,"SR","Santa Rosa Island","RR","Rodes Reef",2015,6/9/2015 0:00:00,138,"Embiotoca lateralis","striped surfperch, all",1,35,,
5,"SR","Santa Rosa Island","RR","Rodes Reef",2015,6/9/2015 0:00:00,138,"Embiotoca lateralis","striped surfperch, all",1,39,,
5,"SR","Santa Rosa Island","RR","Rodes Reef",2015,6/9/2015 0:00:00,138,"Ophiodon elongatus","lingcod",1,68,,
5,"SR","Santa Rosa Island","RR","Rodes Reef",2015,6/9/2015 0:00:00,138,"Ophiodon elongatus","lingcod",1,75,,
5,"SR","Santa Rosa Island","RR","Rodes Reef",2015,6/9/2015 0:00:00,138,"Oxyjulis californica","señorita, all",42,16,14,18
5,"SR","Santa Rosa Island","RR","Rodes Reef",2015,6/9/2015 0:00:00,138,"Oxyjulis californica","señorita, all",4,20,18,22
5,"SR","Santa Rosa Island","RR","Rodes Reef",2015,6/9/2015 0:00:00,138,"Paralabrax clathratus","kelp bass, all",1,49,,
5,"SR","Santa Rosa Island","RR","Rodes Reef",2015,6/9/2015 0:00:00,138,"Rhacochilus vacca","pile perch, all",1,27,,
5,"SR","Santa Rosa Island","RR","Rodes Reef",2015,6/9/2015 0:00:00,138,"Rhacochilus vacca","pile perch, all",1,35,,
5,"SR","Santa Rosa Island","RR","Rodes Reef",2015,6/9/2015 0:00:00,138,"Scorpaenichthys marmoratus","cabezon, all",1,38,,
5,"SR","Santa Rosa Island","RR","Rodes Reef",2015,6/9/2015 0:00:00,138,"Sebastes","rockfish spp.",2,6,,
5,"SR","Santa Rosa Island","RR","Rodes Reef",2015,6/9/2015 0:00:00,138,"Sebastes atrovirens","kelp rockfish, all",1,23,,
5,"SR","Santa Rosa Island","RR","Rodes Reef",2015,6/9/2015 0:00:00,138,"Sebastes atrovirens","kelp rockfish, all",1,30,,
5,"SR","Santa Rosa Island","RR","Rodes Reef",2015,6/9/2015 0:00:00,138,"Sebastes atrovirens","kelp rockfish, all",1,32,,
5,"SR","Santa Rosa Island","RR","Rodes Reef",2015,6/9/2015 0:00:00,138,"Sebastes atrovirens","kelp rockfish, all",2,33,,
5,"SR","Santa Rosa Island","RR","Rodes Reef",2015,6/9/2015 0:00:00,138,"Sebastes atrovirens","kelp rockfish, all",1,36,,
5,"SR","Santa Rosa Island","RR","Rodes Reef",2015,6/9/2015 0:00:00,138,"Sebastes caurinus","copper rockfish, all",1,26,,
5,"SR","Santa Rosa Island","RR","Rodes Reef",2015,6/9/2015 0:00:00,138,"Sebastes caurinus","copper rockfish, all",1,33,,
5,"SR","Santa Rosa Island","RR","Rodes Reef",2015,6/9/2015 0:00:00,138,"Sebastes caurinus","copper rockfish, all",1,34,,
5,"SR","Santa Rosa Island","RR","Rodes Reef",2015,6/9/2015 0:00:00,138,"Sebastes caurinus","copper rockfish, all",1,35,,
5,"SR","Santa Rosa Island","RR","Rodes Reef",2015,6/9/2015 0:00:00,138,"Sebastes chrysomelas","black and yellow rockfish, all",1,25,,
5,"SR","Santa Rosa Island","RR","Rodes Reef",2015,6/9/2015 0:00:00,138,"Sebastes chrysomelas","black and yellow rockfish, all",1,26,,
5,"SR","Santa Rosa Island","RR","Rodes Reef",2015,6/9/2015 0:00:00,138,"Sebastes mystinus","blue rockfish, all",7,6,5,6
5,"SR","Santa Rosa Island","RR","Rodes Reef",2015,6/9/2015 0:00:00,138,"Sebastes mystinus","blue rockfish, all",5,12,10,13
5,"SR","Santa Rosa Island","RR","Rodes Reef",2015,6/9/2015 0:00:00,138,"Sebastes mystinus","blue rockfish, all",13,14,13,16
5,"SR","Santa Rosa Island","RR","Rodes Reef",2015,6/9/2015 0:00:00,138,"Sebastes mystinus","blue rockfish, all",4,18,16,20
5,"SR","Santa Rosa Island","RR","Rodes Reef",2015,6/9/2015 0:00:00,138,"Sebastes mystinus","blue rockfish, all",45,22,20,24
5,"SR","Santa Rosa Island","RR","Rodes Reef",2015,6/9/2015 0:00:00,138,"Sebastes mystinus","blue rockfish, all",20,26,24,28
5,"SR","Santa Rosa Island","RR","Rodes Reef",2015,6/9/2015 0:00:00,138,"Sebastes mystinus","blue rockfish, all",30,30,28,32
5,"SR","Santa Rosa Island","RR","Rodes Reef",2015,6/9/2015 0:00:00,138,"Sebastes mystinus","blue rockfish, all",4,34,32,36
5,"SR","Santa Rosa Island","RR","Rodes Reef",2015,6/9/2015 0:00:00,138,"Sebastes mystinus","blue rockfish, all",1,36,,
5,"SR","Santa Rosa Island","RR","Rodes Reef",2015,6/9/2015 0:00:00,138,"Sebastes mystinus","blue rockfish, all",1,37,,
5,"SR","Santa Rosa Island","RR","Rodes Reef",2015,6/9/2015 0:00:00,138,"Sebastes mystinus","blue rockfish, all",1,38,,
5,"SR","Santa Rosa Island","RR","Rodes Reef",2015,6/9/2015 0:00:00,138,"Sebastes mystinus","blue rockfish, all",4,38,36,40
5,"SR","Santa Rosa Island","RR","Rodes Reef",2015,6/9/2015 0:00:00,138,"Sebastes serranoides","olive rockfish, all",1,18,,
5,"SR","Santa Rosa Island","RR","Rodes Reef",2015,6/9/2015 0:00:00,138,"Semicossyphus pulcher","California sheephead, juvenile",2,7,,
5,"SR","Santa Rosa Island","RR","Rodes Reef",2015,6/9/2015 0:00:00,138,"Semicossyphus pulcher","California sheephead, juvenile",4,8,,
5,"SR","Santa Rosa Island","RR","Rodes Reef",2015,6/9/2015 0:00:00,138,"Semicossyphus pulcher","California sheephead, juvenile",5,9,,
5,"SR","Santa Rosa Island","RR","Rodes Reef",2015,6/9/2015 0:00:00,138,"Semicossyphus pulcher","California sheephead, juvenile",1,10,,
5,"SR","Santa Rosa Island","RR","Rodes Reef",2015,6/9/2015 0:00:00,138,"Semicossyphus pulcher","California sheephead, female",2,45,,
5,"SR","Santa Rosa Island","RR","Rodes Reef",2015,6/9/2015 0:00:00,138,"Semicossyphus pulcher","California sheephead, female",1,58,,
5,"SR","Santa Rosa Island","RR","Rodes Reef",2015,6/9/2015 0:00:00,138,"Semicossyphus pulcher","California sheephead, female",1,60,,
5,"SR","Santa Rosa Island","RR","Rodes Reef",2015,6/9/2015 0:00:00,138,"Semicossyphus pulcher","California sheephead, male",1,65,,
5,"SR","Santa Rosa Island","RR","Rodes Reef",2015,6/9/2015 0:00:00,138,"Semicossyphus pulcher","California sheephead, male",1,75,,
5,"SR","Santa Rosa Island","RR","Rodes Reef",2015,6/9/2015 0:00:00,138,"Semicossyphus pulcher","California sheephead, male",2,80,,
5,"SR","Santa Rosa Island","RR","Rodes Reef",2015,6/9/2015 0:00:00,138,"Semicossyphus pulcher","California sheephead, male",1,85,,
5,"SR","Santa Rosa Island","RR","Rodes Reef",2016,7/26/2016 0:00:00,138,"Caulolatilus princeps","ocean whitefish, all",1,10,,
5,"SR","Santa Rosa Island","RR","Rodes Reef",2016,7/26/2016 0:00:00,138,"Caulolatilus princeps","ocean whitefish, all",10,12,10,15
5,"SR","Santa Rosa Island","RR","Rodes Reef",2016,7/26/2016 0:00:00,138,"Caulolatilus princeps","ocean whitefish, all",11,18,15,20
5,"SR","Santa Rosa Island","RR","Rodes Reef",2016,7/26/2016 0:00:00,138,"Caulolatilus princeps","ocean whitefish, all",8,28,25,30
5,"SR","Santa Rosa Island","RR","Rodes Reef",2016,7/26/2016 0:00:00,138,"Caulolatilus princeps","ocean whitefish, all",6,32,30,35
5,"SR","Santa Rosa Island","RR","Rodes Reef",2016,7/26/2016 0:00:00,138,"Caulolatilus princeps","ocean whitefish, all",9,38,35,40
5,"SR","Santa Rosa Island","RR","Rodes Reef",2016,7/26/2016 0:00:00,138,"Caulolatilus princeps","ocean whitefish, all",5,45,40,50
5,"SR","Santa Rosa Island","RR","Rodes Reef",2016,7/26/2016 0:00:00,138,"Caulolatilus princeps","ocean whitefish, all",1,55,50,60
5,"SR","Santa Rosa Island","RR","Rodes Reef",2016,7/26/2016 0:00:00,138,"Caulolatilus princeps","ocean whitefish, all",1,65,,
5,"SR","Santa Rosa Island","RR","Rodes Reef",2016,7/26/2016 0:00:00,138,"Caulolatilus princeps","ocean whitefish, all",1,70,,
5,"SR","Santa Rosa Island","RR","Rodes Reef",2016,7/26/2016 0:00:00,138,"Chromis punctipinnis","blacksmith, all",35,7,6,8
5,"SR","Santa Rosa Island","RR","Rodes Reef",2016,7/26/2016 0:00:00,138,"Chromis punctipinnis","blacksmith, all",39,8,6,10
5,"SR","Santa Rosa Island","RR","Rodes Reef",2016,7/26/2016 0:00:00,138,"Chromis punctipinnis","blacksmith, all",65,10,8,12
5,"SR","Santa Rosa Island","RR","Rodes Reef",2016,7/26/2016 0:00:00,138,"Embiotoca jacksoni","black surfperch, all",1,7,,
